,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12
points339,12.077435350207029,14.050279559234264,9.92030829308608,18.97344914409768,7.374403534434003,21.934415710234624,7.770655969473173,13.363419730598338,18.382161880286432,16.85677106624565,7.39648195030962,7.726739355274711
points340,20.896856758829635,19.653166039086496,20.29337787236146,9.293451223165627,9.67555074433652,15.11600220234247,15.995395262708954,19.468550676322,7.356159121956445,4.017227212177768,16.240835921206692,8.027821005446587
points341,16.36713898245066,9.109809894746586,5.5446575603768045,24.90914261949906,9.902245521495672,20.37238251746413,16.476240016462715,11.088344885355905,21.585911407510878,22.538856717129004,16.583918545962355,10.968302947600638
points342,16.10858428035762,10.339566139617673,7.721011301346228,21.717772593781778,10.09540136584202,19.28538944680541,16.248644373908174,11.565517671200322,19.109875560662623,19.39441802497832,16.274886474490295,10.47372094698925
points343,10.400005779919471,8.153895261727623,6.554147430366419,22.544027769753612,15.338393700500262,14.008435698920959,9.930548179047484,9.537898847119548,23.24871262852682,19.91549405634135,8.672055330103902,16.49261616316572
points344,11.27271714858375,11.909765844209488,9.148129097161846,19.53210034118765,11.168449413524817,15.586951678380279,10.586332488837922,10.17096288306468,20.92629364314835,14.431384452914209,9.470681188494199,12.886373949587869
points345,13.63237755636358,18.15116352528782,18.88437926511664,10.656314001215879,16.647114873855166,10.026328325993894,9.605700474545166,15.939474727561507,11.232275569981345,10.178054865642894,10.386706626381256,16.876303204144875
points346,13.152875527203827,13.59279919923262,11.787653573623682,18.05038942564441,11.338367943183794,15.352803401422804,13.251396185538905,13.655108527051807,16.640601257492143,16.844635006325333,12.782403831614227,12.198920383809465
points347,13.234907467473047,12.531899956082704,6.81073317280934,22.74894792292737,15.093167726459692,18.466870900876117,10.805059920875165,10.08420590685397,23.429109125219714,18.91594416397562,10.81319742376207,15.476996493148107
points348,12.582677818584568,10.68501944020316,6.737624125859028,23.808987891414116,14.998087991336881,17.123477210212698,11.859065960315279,10.361078910795687,22.914340735865554,21.006937909973946,12.174469661216412,16.19508622587891
points349,19.340081112382485,14.150897445100561,10.52743183962891,18.90774532335176,3.6182031520205657,25.32078107053514,16.342046091122313,13.40671262354788,16.34686028382109,16.806333478979266,15.476299034742988,3.046631928681731
points350,18.133155422345496,18.113933865050424,15.28025384888166,15.371143496165423,13.384633748174755,16.16007396316176,15.90394021009293,18.1377811563667,12.57384630745854,15.735557436698453,15.532643077061772,13.357859597432642
points351,14.636915635146472,12.398699427711987,9.336148908715455,21.113427053681107,12.667994948772456,16.73614188847421,13.624782211427597,10.374502344161552,19.438001482320185,21.45811321184474,13.900895089899313,12.692205619460788
points352,19.417222833451614,21.379937030574684,18.384313424742516,12.7710606396946,12.789831821840616,14.96078838024456,16.381189436941156,20.26988459899124,10.887935693414326,12.098354575385125,15.402520551382297,12.295656039939335
points353,16.690086998768905,11.655942716508934,5.87536456804316,24.123727490654037,9.75203397921838,21.779299989713678,16.06439512087285,10.75576355253305,22.20881149383443,18.28462901759908,16.350241206236525,11.400672332287455
points354,19.109849774410243,20.41799615698264,17.957527581925095,11.272496706399764,9.43520625801195,17.204255675682088,14.00422674162564,18.11870292838635,10.019940947093092,4.0083749709453285,14.214339117925658,8.450603070761357
points355,18.987694819033013,17.60603861369925,12.699527724087648,16.836081842055357,8.739981737797487,21.07047993569387,13.704421603406939,17.78984429004354,14.424764152405325,14.032000946049571,13.77535142638247,9.201654027420341
points356,16.302584929114776,16.423948475426123,11.343152147376777,18.730494200303163,9.650533420745118,21.15346477644893,13.001967699007256,15.165530770462714,17.158746226342508,17.173655536519792,12.928259478481891,10.095692594447168
points357,12.28338473880425,8.866117727812465,3.9053293909410485,26.30098029432115,10.77229878923564,19.764051252077103,14.29707195570617,9.264227738573341,26.232758679415376,19.400002108021877,13.739029101447207,12.86691643007629
points358,20.544688980869108,21.18749355782915,16.150637336731346,14.23193228989226,7.607071892097404,20.65736030850973,17.155406903421408,19.389483192183942,11.74090838371614,9.878359180101723,16.58125482188057,7.6936031726068705
points359,15.400972756603913,13.091330354841755,7.621200411603541,22.84995899593432,13.826525383107104,18.495070769528297,13.607275055197867,13.767134023934648,21.257981501442323,19.513139560253542,12.783174044780337,14.05995344685179
points360,12.441591408211009,12.5107038675511,8.300687887405257,22.05109831464384,14.599610541431696,15.235665339846937,11.289804368710096,10.105602598482275,23.010243672758186,17.31076732396122,10.490730398067507,15.222905370624936
points361,13.000892942528365,7.8658822909712125,8.013778672711895,22.25116874369063,17.986192241055193,11.999898970983264,13.70669760990487,11.098242086161717,21.315649700114903,19.927837094917578,13.795055643259502,18.406123997056024
points362,12.009221366563748,15.717441826997844,12.510532927114811,16.308188703045882,12.363568407075991,16.499221986433124,7.936768748520699,13.112634174975652,17.27196399209751,9.918317687743407,8.00546590367748,12.962953553238329
points363,16.925256254317514,15.278054042860042,12.883643231365895,17.993765466523318,11.30634407239857,17.219274772365107,15.878945014212178,17.38936953244346,15.541622646125838,16.47646407152766,15.041395773050812,10.74377313902647
points364,17.557883687230028,16.900013362528618,11.51628803765139,17.574629724474104,9.698760166152612,20.75490457450032,13.07682653329098,16.377186352329698,15.970046800170149,10.301902775234772,13.923502795883751,9.974662655850658
points365,17.966424854888444,18.2591742008126,14.901998969621308,16.257740264523296,6.974759359097658,20.180633505771294,16.092632136147635,19.12269095206451,13.589548886631368,13.874200892877836,15.78106560928025,7.7579575151871465
points366,20.298601063559193,13.798388231826799,11.20266614931982,18.78820684696877,5.427708806232992,23.72407475682588,17.84863917026556,12.987016210105553,16.24939271797223,15.20978699495651,16.514391113690273,4.108378545628333
points367,20.181368869803908,21.17471882939052,17.39247467196394,13.74411116059539,10.860625441517493,17.630308301832063,16.64600840720199,21.132098368601177,9.741144797705307,15.726092273098912,16.568583534728752,10.35600220105785
points368,15.222166971033804,10.469897543870822,7.39524162697012,23.639733033165687,14.938484325236137,16.963986954269483,14.286824284838682,13.40607162151306,21.350197898005188,20.79159109892743,14.885735754338612,16.3780579248427
points369,15.082697869690739,14.173474411201102,9.786916178324526,20.921280897426254,12.170643560057545,19.162627624567094,13.403468602013012,15.341754219077913,17.883382423998448,20.637323047244816,12.983057604887728,12.233384237503538
points370,18.81136581030744,23.318818206589015,19.777365449523476,11.284382162953444,11.571275781389279,15.197194115483617,15.312826912531824,21.86687291272794,9.364844849877066,10.622058310317394,15.173611563546478,11.325854764718558
points371,16.962754332901238,15.803231784190187,11.767780624283088,18.77073944241219,10.225177091564294,19.28648952586819,13.546637278367784,16.130052085399967,15.353089624165245,19.189595884160298,13.477907887911215,10.801595392224046
points372,14.374561125145858,17.731365234491072,16.813886325257055,10.892468835281864,8.495314797396697,15.294464655890202,9.380525501748574,13.60148854777911,12.186769172974637,3.6648235432296565,10.162973839910133,9.017790254152777
points373,19.492921956368004,14.508318294695906,11.059390563671473,18.728998537553057,4.457588006405703,25.109644681416707,15.948054251721027,13.798050510190993,16.582806800297703,15.20489043939365,15.00124307937283,3.144157861838097
points374,16.17143312299651,19.733015538057003,17.939422252327454,12.67199417048381,16.279994867015276,14.100118927707333,10.722290001255761,18.52316812873526,11.564534394541795,13.464423258047844,11.642006167587242,15.486999101873419
points375,18.147877547563844,15.791458747631852,13.398148771946556,16.307413956830725,3.5898011192455055,24.085729423998497,14.213479077945566,13.285710103300282,14.79667026992579,14.811753425339202,12.975781257136848,2.160074731494071
points376,12.641667077315152,8.682721991864621,3.470831770583247,26.504393914592708,8.278061122107392,21.445421765779418,14.810295138313482,11.460925795741748,24.72862063898783,18.33352359972051,13.866115952481387,10.31629293564646
points377,19.452584023353083,20.939357511867087,17.255185547771568,14.176107068395332,13.225795422319612,16.330506602968093,16.43977924692539,20.66370678744276,11.20869786369021,14.754313747533049,16.032612752106413,12.867054037092084
points378,17.17154342205513,15.010379075290185,13.596260504261082,15.34205032356351,6.599953641220307,21.284085170899317,12.325658489148283,11.7410703776398,15.035800365694339,15.5461818319534,10.09413579122896,4.721732279241541
points379,16.339192373293283,9.656908714657986,8.34552922505041,22.60622341063408,13.8163695465055,15.106990137566754,15.263131269653938,13.034131208957941,18.975837799169287,23.833085259836963,16.443012080275295,14.977128458765748
points380,15.062234748054582,17.592525015727794,14.974724432850598,13.216187928570598,9.389984356175027,16.802698470527783,10.483364334921687,13.51488225045609,14.162341010533028,5.248510623147998,10.879190371650633,9.03391239560174
points381,15.708173474947989,20.373432878076084,16.29989785769557,14.362373246719596,13.268218411615825,15.576330905532366,13.396758320624748,18.332020590852554,13.722380516090062,11.097696338688559,12.57357042285929,12.067657753242468
points382,18.118940913422175,20.637801842129367,18.318039390520614,12.24655197444642,9.837603416051502,15.341215196913813,17.099042281205662,20.473155715571618,10.164645184037413,10.589577331812578,15.747418053649051,8.660654904379657
points383,17.842157821343488,20.4721931342628,18.225651452884932,10.661141240627826,9.957195170619626,15.95671413858501,12.369638593251917,16.600731916556363,10.610812965139592,3.8460472202481495,12.248216301026533,9.219585641592905
points384,13.93554585325183,18.549944773697373,16.384904134123563,11.760889492606818,10.011467127501042,16.551219267345427,8.550022325261324,12.519052439138123,12.710257303051405,7.0298827135855975,8.873951886193694,9.678938882235899
points385,17.92796282424664,14.841277013651082,12.009045709234874,17.066383435321985,2.4741291657268265,25.10578035891129,14.103172820730029,14.88697002316118,14.342434493078512,15.645992377540717,13.672060894090638,1.8298985322986174
points386,16.55336836190322,11.78386693505223,6.718167231494507,23.679764475796517,11.387867795364,20.827460490922345,14.773873497089506,12.318967313378884,21.300137583230878,19.911420378848327,14.93966242090706,11.64051527558462
points387,10.95633097014153,7.9886984122672455,4.115064394812964,25.042924133633267,10.176759150115984,19.226012651554793,11.786760082708147,9.505952044821631,25.058215964045395,16.89787979723573,11.011764437597702,12.40135835856033
points388,17.00981485742784,17.659126249992706,11.28582950024964,17.370356100126937,7.222551066215364,22.708641174109076,12.528958164908605,14.103691667338666,16.78150058845677,9.647735310551864,13.164639194187888,7.701031616581506
points389,20.00493869064601,23.800565080876442,21.723114624865715,9.688128796380113,11.610514830925881,14.000251750117261,16.175519700007662,22.465758272205605,7.831507322736263,9.642150016878167,16.51559824771009,11.143503576546252
points390,13.805955109709462,12.380504417729634,8.629184629920422,21.103342802484065,10.121061489727255,19.89332345985696,12.483469536210341,14.204894653093758,19.40527243041939,16.740920100115893,12.816394594827567,11.221789289936087
points391,21.025317711507977,12.364382541913127,10.860239175637146,19.71951665035208,5.557425006458243,23.140031130244626,19.284006179047605,13.279493814583898,16.178654695579105,17.43305946864892,18.397445561768006,4.619534315093057
