,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,dim52,dim53,dim54
points195,11.381645213194545,20.687777028043634,17.03216760922004,19.056068135769454,15.745389637197672,10.778218888236323,17.200072584206985,16.638579703625926,9.58695664329171,17.33818962379597,15.957560176827563,13.151108280117992,9.529537089899225,15.213076796867778,12.319146546806126,17.155512846423115,10.888854799482516,12.319146546806126,10.529603719266293,17.155512846423115,10.637491371396822,12.319146546806126,17.74525666270028,12.516116726499973,17.155512846423115,12.319146546806126,11.390790505047258,17.245485426057957,12.516116726499968,17.155512846423115,13.706214993410535,7.497411457834255,13.403748237386763,17.32790420514278,17.245485426057957,12.516116726499968,20.269336716224917,17.245485426057957,12.322138137513534,4.957867356865133,12.516116726499968,12.319146546806126,17.53594583626777,14.65657439113082,17.155512846423115,16.505744852038006,12.319146546806126,9.130668337142977,15.641332786004345,17.155512846423115,17.82117561569871,16.70898256025012,16.202133921711955,12.319146546806126
points196,13.41611697918895,16.290309140933907,15.105072205111371,19.09044157829893,22.24303464814923,13.159985184192026,18.835793964231243,12.58128798409568,13.997407618343095,19.95376373333638,19.060736446987338,20.297296897879267,14.102223612118072,17.39682804936597,17.913213380758815,13.149889403676468,14.403937374142725,17.913213380758815,11.505131244024229,13.149889403676468,10.432322658816846,17.913213380758815,13.014633107897998,18.066712894505873,13.149889403676468,17.913213380758815,13.424436861606313,12.459287573812908,18.066712894505873,13.149889403676468,6.798140356651101,9.58805105601114,7.095365190782466,15.999017019550678,12.459287573812908,18.066712894505873,18.175282947372327,12.459287573812908,16.03287499894785,10.310311553316684,18.066712894505873,17.913213380758815,16.552258444219653,16.83881343305315,13.149889403676468,14.46250794335159,17.913213380758815,15.062436474288072,20.114281505809934,13.149889403676468,15.391364412805974,15.602100951266772,16.40336307887426,17.913213380758815
points197,8.12243964429363,10.501119193055962,21.440818455632243,13.33393847041579,16.4102796223509,10.46759759349314,15.391771616312225,16.592830991248963,18.751627948791462,15.51577757701925,14.665353910518736,12.450229832495918,20.12208584393197,13.363913906871911,11.52413694041126,17.11034672886481,20.638704372928533,11.52413694041126,9.652579417564036,17.11034672886481,10.200376836415685,11.52413694041126,7.485691428644795,23.072274874489988,17.11034672886481,11.52413694041126,10.264612348553282,6.865393136034972,23.072274874489988,17.11034672886481,12.81589107158951,10.59709073120527,11.239459256155243,18.124861389470514,6.865393136034972,23.072274874489988,17.1645954349935,6.865393136034972,20.23371122621785,12.814621990690918,23.072274874489988,11.52413694041126,18.420306068254444,13.747388569733749,17.11034672886481,17.637233996000237,11.52413694041126,17.070802656270615,18.029823300091397,17.11034672886481,18.13806275240293,11.776997732275655,16.630855184089423,11.52413694041126
points198,15.787606491661407,9.859233798520687,14.024025266922576,14.56520297594482,20.550805246222385,15.855470331717633,13.773096398073545,18.358982152372473,18.171084208481687,12.83638269550349,14.27788766935596,14.049665610073685,20.789547384925683,12.758111325717515,11.812828922574948,18.854006535325468,18.680486481957335,11.812828922574948,16.61547354537048,18.854006535325468,14.686903464996652,11.812828922574948,10.919863260904275,21.105437010034983,18.854006535325468,11.812828922574948,15.834814066236868,10.33990884361334,21.105437010034983,18.854006535325468,8.451545653323967,15.798650404319043,8.003619557863901,11.845938263375885,10.33990884361334,21.105437010034983,11.954541226274758,10.33990884361334,18.35675544452264,15.9249200570216,21.105437010034983,11.812828922574948,11.399170332090945,13.402583447655422,18.854006535325468,12.040763546901752,11.812828922574948,16.0505373666678,22.223835799827803,18.854006535325468,12.641506032573641,11.521852682984326,12.230476779883807,11.812828922574948
points199,10.243824071743926,10.823251432594509,17.591460898380216,11.694695658134362,13.602996586227079,12.371411467229336,11.326141982822584,21.915426191914616,16.895590653245744,11.777761599871546,10.405661115519504,8.82024813088902,19.78711813343933,8.848978852809203,7.1218252034782585,22.36516042870536,20.955257877620728,7.121825203478256,10.965897164806583,22.36516042870536,13.273298948604074,7.121825203478256,13.119957340439782,20.033392143268436,22.36516042870536,7.121825203478256,11.60548621210552,12.565849131658513,20.033392143268436,22.36516042870536,14.493178261229263,9.373279875632283,15.635704517850517,17.962846132265742,12.565849131658513,20.033392143268436,18.39040486513637,12.565849131658513,18.77402510221457,11.641591503031439,20.033392143268436,7.121825203478256,17.096002984098927,9.688586428589225,22.36516042870536,16.290036653125682,7.121825203478256,14.718997484880196,11.142372088026564,22.36516042870536,16.19584521137813,8.972995704003116,13.616937911395883,7.121825203478256
points200,11.049364444083569,13.432372637931225,13.449202455979044,12.219710101983582,14.23576760450541,11.198609290065924,11.898989320629434,19.545707577837284,14.011922835921983,10.790405861656897,10.17207014400847,10.506826912893397,17.07403558758357,7.846514332756453,9.962829410707416,20.02561940246624,18.796217001869007,9.962829410707416,11.43985231290162,20.02561940246624,16.301177996697483,9.962829410707416,13.745058222654388,17.81197581206843,20.02561940246624,9.962829410707416,11.228271925067101,13.198293557902248,17.81197581206843,20.02561940246624,12.653802063140914,6.155668844911113,16.453943672058415,17.790904040923895,13.198293557902248,17.81197581206843,21.61327049508952,13.198293557902248,18.20097147218388,7.51515685759154,17.81197581206843,9.962829410707416,16.618083405465747,8.935430576970889,20.02561940246624,16.6690298597247,9.962829410707416,15.528740967513023,9.705494243459539,20.02561940246624,17.392305113295247,9.707163867594593,10.647198806561663,9.962829410707416
points201,9.777747525315759,14.03274454790362,20.07735713108357,18.252764343706588,22.26089085082921,10.787851621320685,16.81299842666446,16.546150974288665,16.5142838096832,17.184613424071745,17.701501576425223,17.162943246241635,16.4497416503619,17.16401411128802,14.013014070622738,17.06426116658101,15.542993800940184,14.013014070622738,9.000194924776082,17.06426116658101,6.423128877805373,14.013014070622738,13.097199711281636,19.696030008154217,17.06426116658101,14.013014070622738,10.850136160483066,12.54282415101123,19.696030008154217,17.06426116658101,9.165285748102916,10.346038998576121,6.243377940408495,18.281208719768617,12.54282415101123,19.696030008154217,17.41605715386053,12.54282415101123,14.690963569551327,12.66429580306588,19.696030008154217,14.013014070622738,19.078147476145475,15.63843326425139,17.06426116658101,17.04894888950121,14.013014070622738,12.229058001971227,22.80376242924964,17.06426116658101,17.811348571457376,15.340205058652792,20.33557416168651,14.013014070622738
points202,10.584800177295593,21.86685296574817,15.079862626334767,21.874976786091565,8.684482861248343,8.730095995816177,18.094677961452465,13.050290925813938,9.927436490239153,17.770513254784653,16.39052998114722,15.588214966303367,8.303480461988807,16.88903921732874,15.585936408741254,13.612919747050771,6.864937814698616,15.585936408741254,9.666465979910063,13.612919747050771,11.637934749722007,15.585936408741254,24.341037013592384,9.256455382824381,13.612919747050771,15.585936408741254,8.934666863591518,23.918751515318622,9.256455382824381,13.612919747050771,18.134982519836303,8.740274073296854,18.784357351850506,18.44225610156308,23.918751515318622,9.256455382824381,19.024444413244996,23.918751515318622,4.947532384225285,6.498588621107377,9.256455382824381,15.585936408741254,18.40630335079953,14.566187435842025,13.612919747050771,18.97345142271772,15.585936408741254,2.232101098120704,8.615810563544791,13.612919747050771,19.910613171916477,19.70260419001548,15.220900597793166,15.585936408741254
points203,10.189791773105089,23.110509748105596,15.06856158263408,23.76957782244027,15.624205601567189,9.318290944677779,20.379506437362352,12.583844624478214,8.117916042994315,19.53909984514945,19.82504922322948,19.114825913883006,7.010269743242756,19.189841478652617,18.05659228900618,13.152413486083868,6.615208918837602,18.05659228900618,8.710871100914023,13.152413486083868,10.333986868079535,18.05659228900618,22.801357275085472,9.451701505231604,13.152413486083868,18.05659228900618,9.711741068401365,22.360983966872254,9.451701505231604,13.152413486083868,12.274144106493667,6.467829333675197,13.744224602382998,18.87332476144389,22.360983966872254,9.451701505231604,21.300600224922754,22.360983966872254,6.501675725891265,3.774796355411214,9.451701505231604,18.05659228900618,19.36989136909496,17.648544558687174,13.152413486083868,18.19271258337394,18.05659228900618,5.0759881814603265,12.592988154310708,13.152413486083868,19.310553174990808,21.385459467803024,16.499810670907788,18.05659228900618
points204,11.71598893025509,18.246456424730347,18.532245344962025,19.4490813022263,13.917020687572041,10.996706637023594,16.743304792315577,18.49893551678504,11.971181427391691,16.37825651938459,15.97766448122912,12.290938601511757,12.068132960470345,15.624743509939561,11.139084446378385,18.99217763963225,11.655117310349068,11.139084446378385,10.868011528684091,18.99217763963225,8.134783164735108,11.139084446378385,19.47982923317559,13.6534761102375,18.99217763963225,11.139084446378385,11.304863995822187,19.00043536345983,13.6534761102375,18.99217763963225,17.881684294985757,9.693560281475067,14.585465969126268,17.071945640106502,19.00043536345983,13.6534761102375,18.0696014174596,19.00043536345983,9.294686561415258,6.473648757775447,13.6534761102375,11.139084446378385,17.194707391378667,14.176132220618733,18.99217763963225,16.592076585437468,11.139084446378385,4.304756740146344,16.906095271104757,18.99217763963225,17.598280539637056,17.874071886384815,18.65678627448437,11.139084446378385
points205,9.974589705946057,19.395184070886778,18.13911773447517,19.85296661740872,10.060270033996495,10.009920075784184,17.23869334222865,16.42860999946971,10.568419900517135,17.147530351304724,15.6156484759219,11.905237659849682,10.873633862324088,16.06601814464184,11.514767838994453,16.94821703745129,9.988308756095574,11.514767838994453,10.404286702081142,16.94821703745129,10.995994148204208,11.514767838994453,20.684752613194394,11.787500572080917,16.94821703745129,11.514767838994453,10.338455269027108,20.21951391129977,11.787500572080917,16.94821703745129,19.13021648516042,10.263673648569673,18.331769160550284,17.34057101496635,20.21951391129977,11.787500572080917,17.498557012637853,20.21951391129977,8.090366161558185,7.185851531814584,11.787500572080917,11.514767838994453,17.662311076289775,14.599469768081107,16.94821703745129,17.563042836819246,11.514767838994453,4.144739478212582,11.396915795328184,16.94821703745129,18.604972525091245,18.595170855306048,15.85051495062163,11.514767838994453
points206,8.8526620040844,11.657948578455734,21.313597444642106,17.729855977209976,18.95636119021144,7.521544718480973,12.952625859440973,18.554618894518345,22.212255924377338,12.344748261784016,13.350339210076498,15.09700197062597,18.919162189928663,13.187941876618481,12.007834644214897,19.04715190784821,15.101964256702914,12.007834644214897,7.163583674043236,19.04715190784821,3.7673483967013732,12.007834644214897,13.791306040669747,20.184503129764863,19.04715190784821,12.007834644214897,7.646626628879927,13.24508468484183,20.184503129764863,19.04715190784821,11.367003625471597,11.38634186961263,10.646879151503661,20.80670834116796,13.24508468484183,20.184503129764863,16.374055390504545,13.24508468484183,15.224020422841692,20.36012188842373,20.184503129764863,12.007834644214897,20.930121188407377,11.016632051444027,19.04715190784821,20.267565976581842,12.007834644214897,12.985065521272036,17.128476641541592,19.04715190784821,21.143543303611487,12.55890111215224,22.94035956536907,12.007834644214897
points207,9.715328849291083,8.42254875857496,18.457945522766543,8.00509184062961,15.421264884484003,12.823378655497482,7.585551983739161,22.618517927903056,19.604612797444872,8.17694569248324,8.010562704640373,9.275053628638167,22.283477639218255,5.292969167378521,6.194966065593926,23.059298522478617,24.325477203412714,6.194966065593924,10.484038264123134,23.059298522478617,13.241876481325814,6.194966065593924,8.04448956893901,23.595011972099165,23.059298522478617,6.194966065593924,10.741332960973399,7.430755910716052,23.595011972099165,23.059298522478617,10.654680413742216,12.21558784134492,14.519378117919523,17.015775292227893,7.430755910716052,23.595011972099165,15.543455198139437,7.430755910716052,24.402542418766124,13.616274697126991,23.595011972099165,6.194966065593924,17.581892426804398,6.725454613724145,23.059298522478617,17.158265198260754,6.194966065593924,20.82475038717186,10.21566426547563,23.059298522478617,15.734760956697635,4.224341785431122,13.647757018884795,6.194966065593924
points208,5.83962491571858,10.390761149533418,23.399855238085404,17.442814552688404,13.86190540631712,4.561539250571914,14.292691054817158,16.56113164919697,24.136817873752527,12.853255017653478,13.097493628174226,13.435109964287399,20.23684114202368,13.749606628689694,12.443353382921941,17.07905106751715,16.160788343998114,12.443353382921941,5.114401318658759,17.07905106751715,3.5901531354892837,12.443353382921941,13.324577747649542,21.151804005972608,17.07905106751715,12.443353382921941,4.688492749472485,12.772873373213026,21.151804005972608,17.07905106751715,15.33850363330332,8.83370938199477,14.57659502315328,23.206036224853424,12.772873373213026,21.151804005972608,18.93085651770652,12.772873373213026,15.300916868507034,21.642472270797928,21.151804005972608,12.443353382921941,22.996444070992734,11.800532044619409,17.07905106751715,23.239650234863504,12.443353382921941,12.984160736092756,13.70360190706,17.07905106751715,24.163257898935893,12.67117960281047,23.114152404532913,12.443353382921941
