,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,dim52,dim53,dim54,dim55,dim56,dim57,dim58,dim59,dim60
point180,3.05724230115,2.89582608504,6.87543605526,8.99381869196,7.52430663356,3.02832160975,9.50917722082,4.19737791203,7.85113061101,9.27855167454,4.13091440061,5.6013042973,8.1847414784,15.7350217894,10.3040318283,9.07780911146,8.86258157021,5.92473413286,8.96549283083,10.2315452106,11.0172190352,8.74330962736,8.66145746325,11.1514478872,9.87332875382,8.10592945499,9.1730924453,10.1800831979,7.24197361906,7.75878285851,5.20405461587,6.48535919926,7.04802906242,3.44783042312,11.1850674416,10.5690676057,9.66506583076,5.69866577772,9.29176239381,5.89166220799,7.34778965472,9.32883422079,6.05590276946,9.29192121211,8.81575152835,7.46483977286,3.33426792129,9.27305425041,9.63440812813,8.41725759692,5.7349182202,8.25769897866,1.24895980996,10.5461420564,8.41609658961,11.6747086853,9.92453789045,9.75009059017,5.57079077901,5.29538875657
point181,3.63023071586,3.68246093355,8.43686142475,9.91127363106,7.67027384,2.51677160689,7.75944881818,3.14921058103,7.41809716172,9.67262688088,0.0,3.58741299996,6.99611753768,11.4873376152,5.62675742903,10.1000446597,10.0765751278,8.49006866185,10.4131942092,8.88781463367,11.4650255479,9.2298234181,9.02056609406,12.0946451485,9.72657069934,7.49565519379,6.16681986789,10.5090425864,6.35199573991,9.10032067678,2.94315243428,6.80571808072,0.478816529049,1.74910514957,7.65618171203,9.90002599697,4.83546431876,1.12485746726,8.22941488124,1.90885132787,7.49565519379,3.63389614592,3.01515855047,9.96452859367,10.3006499926,4.93162633137,0.0,9.15305796023,8.55189663588,9.24302875439,7.13412850901,9.9018066681,2.51677160689,10.9655101466,3.96001120237,11.522321607,8.15766020115,9.14212493129,4.19516646257,6.21347754616
point182,0.721153887008,1.69728453667,6.75463367237,9.83711067764,7.9780583108,2.47082316317,8.05625836514,3.65139617424,7.9780583108,9.04115535232,4.13110378524,6.34667505778,6.32854927501,16.150221299,10.1371832878,9.26493279867,8.56426383381,6.14579767477,9.35322623772,10.3970114183,10.687445673,8.47485376727,9.09336210045,11.1389309113,9.55127952238,7.49397550209,9.04115535232,9.86613370618,7.26518369706,6.87628364084,5.25454491438,6.43803163891,4.16472192813,3.60316935737,11.0762678033,10.2199671071,9.72750868331,4.61729848284,7.91773009794,6.65762142839,7.21793831644,6.80345954376,6.98846883436,8.4799863486,6.06799143197,5.38860974528,5.14091768432,8.81423316486,8.42209420863,9.05690320076,7.0896252624,8.5892354107,1.40718957188,10.4773737663,5.83731507882,9.69911259145,8.1969266503,9.68976390747,2.67122542606,3.60316935737
point183,3.4953242093,2.0797023717,6.85315981928,9.97122739091,7.28656700222,2.63084809101,8.79961189773,1.25404975532,6.68371048824,8.87709084086,4.42152628387,6.56632808613,6.78358761202,13.6565142468,8.1579936029,9.22306289329,10.9819097208,5.7908580341,10.5450513395,9.68904051469,10.6467027025,9.15539760171,8.29789754789,10.8471200025,9.6491573594,7.61685756586,7.26723614181,9.7713722664,4.53361318138,9.71661371475,5.92845323414,6.44009177111,9.20116579144,1.77559842971,9.88717948208,10.6507466115,12.6555821512,2.98646554728,7.88121187091,8.66701926343,8.98355799711,9.67688619612,8.68897409815,9.52582419338,5.7262726639,5.49106420739,3.71360784295,8.15866017535,9.08638572201,8.91173052453,8.31924760362,8.7447699405,9.14315103749,10.0172677602,1.77559842971,6.78231682086,7.6219419654,9.82137060863,0.0,2.78377093277
point184,4.96615818276,5.097935198,6.62332844235,9.65820969724,7.95232774152,2.81725486281,8.78111049922,3.45105281889,8.21606678309,9.74065777162,6.78527590091,5.21364279007,7.0153815982,15.8437027271,9.22305806507,9.38841989181,9.40873520954,9.10464854599,9.78936572832,10.2670558499,11.3649936675,9.1901357917,8.8862727262,11.5445153313,9.44047678424,8.35007728392,9.31203432847,9.69250914805,6.70988336455,9.93145111763,4.22693233629,7.2724991551,1.44784364436,2.62856364855,8.80339496215,11.3073829849,10.2921375451,3.93134266945,9.12149984543,6.36138763698,7.83984624282,8.90589539398,6.33074123498,8.99409882115,9.30219565247,4.90423359154,1.19912264201,9.854212322,8.59055336793,9.07490944658,6.48273375331,8.8216241252,5.81499895294,11.277316463,3.50694462661,9.05512785275,13.8559196407,9.3564475684,1.19912264201,3.84723528317
point185,2.61621652619,5.11081004879,6.96414445149,9.72121200168,8.94855996744,2.21710660808,7.27626401417,4.7105309525,5.11172410718,10.1362862487,7.1521935617,4.2958919657,8.02816576884,11.9601938441,7.36197885404,9.89606745657,9.52005288389,9.25123148531,10.0040940318,10.7062456184,11.6167418028,9.58698423784,9.52291887257,11.9118376114,9.75451008118,8.46727948046,9.767858358,10.095963967,5.17138699289,10.28000515,4.06120591799,7.01147327546,0.448900951145,2.98810294756,8.2014966418,11.3476822639,10.9588571717,2.09919419531,9.77628826217,2.09919419531,5.7131431524,4.397323809,2.69476878348,9.23559543854,6.7043878502,3.33972175763,3.23177030851,10.1613082716,8.85954720997,9.60836941972,6.1363370104,8.56505255926,12.1708170175,11.6947365776,5.33685820873,7.01644060426,14.4341786184,10.7119078328,0.448900951145,0.0
point186,4.56565809919,4.46784027459,6.9165363574,9.06672964794,8.59156722556,2.11546611972,9.37369388204,3.93411071603,8.36861122225,9.65250262835,6.13026371617,6.2221167372,6.06516513911,14.9387617739,10.116408946,9.33485873753,8.89265209609,8.37896672868,9.72816371871,10.4522412404,11.219083796,9.13304457346,8.91843692349,11.4801388726,9.21628266662,8.29614993005,9.61093624042,9.50335271084,7.50363495579,10.7723970584,6.54505713311,6.77773531163,2.84609209367,2.11546611972,9.07821486678,10.9236468933,9.87512729983,3.57922843029,10.0640960338,6.3733837278,9.42756217729,9.82828725303,5.75106464318,8.71930667227,8.42366640394,4.35922596685,0.965248656844,9.38829503124,8.20130549307,9.42456733169,7.15429155584,9.502406191,6.38164676958,11.2882893422,3.79255345818,9.85449753493,12.0500254729,11.0679115947,4.45630676945,3.93411071603
point187,4.08044448343,2.16803222685,6.81796854213,9.7207333405,7.93102703002,3.62332844235,9.27552858882,4.35131736994,9.05085536252,9.13212695848,3.24680329203,5.86513689551,5.93193356885,13.6822265215,8.77266427579,9.16298792218,10.280944718,6.52976161369,9.71449796721,9.77900685882,10.7188410747,9.10692144324,8.98559719874,12.2586838001,9.84519991462,7.76928908549,8.97867614286,10.4884929166,5.81772301489,7.34304354912,3.62332844235,5.61325758555,9.09206469253,1.93768336682,9.48949476794,9.81831054819,11.6105957993,3.88263326835,8.21641121112,6.80487960825,9.84646824284,5.69920179875,5.99284092619,9.755573621,6.5976011918,7.5626240391,0.489953901331,8.96256926586,8.73755832988,9.18320362481,7.01419905207,9.83693085637,1.77669358234,10.6210994729,3.62332844235,9.48868370341,8.77666331886,9.63307514276,4.77011544895,6.14898696442
point188,3.88917173265,4.10117100298,6.57345784501,9.59233743065,7.48944659862,2.71905198164,11.5219537095,4.39136217989,8.91856512899,9.46492755964,5.49463961398,6.91298511363,7.15284254277,14.7985730535,7.03243149637,8.8197416191,8.81127192693,5.64626636154,9.74393229183,10.2783332945,10.9629610553,8.5319779111,9.19737398008,11.2714221743,10.2803880109,7.91540736412,9.29982389479,11.1637188533,9.07308649114,7.48471818684,2.58412068306,7.0835963338,9.47091505931,7.13252543443,10.8130757012,10.216600369,13.0777487056,9.67868639895,8.21131888938,6.46901169603,10.1215982688,7.66684888734,5.52258310047,9.25749863365,5.50401649498,3.94502706265,2.6531517595,10.1072432348,8.9027067304,9.07219693098,6.43020162636,9.42908447922,1.97786604241,10.3660926763,3.91723123453,12.8599384981,9.46552763313,9.20888299844,5.02009322131,5.96412134194
point189,3.37101513595,2.84442582774,8.00561893558,9.90231933523,7.55324529204,3.20935978237,9.02837300041,2.54907768005,8.00139130421,9.33844001478,5.27985383398,5.72502399265,5.84825987387,13.4801464479,8.6240497032,9.41939562613,8.45080710066,7.48454097236,10.9792179583,9.68820134411,11.6228480113,9.10662836731,8.42251895433,10.7849946566,9.31114659365,7.80877115933,6.83984624282,10.1002549632,5.14785615348,6.65074015026,3.20935978237,7.97625478789,8.77710733888,2.54907768005,8.89354423516,10.5229149504,8.77710733888,1.96775884792,8.86381149065,6.61547515275,8.46077532216,6.50419292273,5.77778527469,8.61871585261,6.08673919066,3.71495981835,0.570754355134,10.0299221492,8.51918804362,8.92414443458,6.68924324104,9.0667404095,10.1479299069,9.81796534543,2.28750184613,9.20126627994,10.2101233809,8.91402030096,2.28750184613,3.13162240716
point190,2.69630547282,3.28818135233,6.64327033665,9.23161960718,6.2269361885,1.21760297659,7.71956679369,2.93130484365,8.98031097677,7.91843394183,6.2011751053,4.67057411052,6.49753891978,13.6823691925,7.02509525618,9.13032344312,10.2454576326,5.09339115325,11.2045161252,9.41298470751,11.5601990682,7.92434934197,9.07997004509,11.0924928869,9.52948521544,6.90256806393,8.91346689725,10.126046206,8.78820934427,8.58159227884,4.63580081676,6.07025836302,8.02689962842,0.995810106095,8.91841605174,10.2758567838,12.7605515539,4.05100659588,8.67812825929,5.75552855751,8.74762908185,6.56660512615,4.8826626112,8.08263340745,4.65490521102,3.76481321845,2.4955928402,8.1398787354,8.05952292752,10.1023169415,7.58313543337,9.86198171988,2.21580282765,10.6109141003,2.65590132206,12.5348840265,7.54368146691,9.52883890836,4.23997842472,5.23975699027
point191,3.23565048164,3.50113337606,6.24262155883,9.58448340134,8.53635213515,1.13842131042,10.1428346049,5.94372211027,7.79012038464,10.0801779642,4.51511949012,8.1028103285,5.60879741726,14.7762788022,7.87082704775,9.82551535118,11.536567779,6.3098382896,9.80124274186,10.1289738349,11.355268497,9.27376063849,8.79077529539,12.3168415282,9.59886018325,8.29282315251,8.44778993232,9.97835295817,6.7082148313,11.4818650072,4.26764815312,7.04573782288,8.12788601809,5.85067192677,9.59751441419,12.2385181918,13.9048697836,7.940219617,8.03181421574,6.45520226353,9.46301750185,7.15021439574,6.21502815016,8.82786664801,10.1919721799,7.71786145997,1.28788595417,11.7234647041,8.94433139113,10.1311367192,7.52411070306,9.83541410307,3.37449701511,11.2105008887,10.407905044,12.5352753766,9.68096952882,10.8370917501,3.50235606381,5.03198619903
point192,4.15191562741,3.45140895359,6.4260449786,9.43488672209,7.28065015393,2.39478849682,9.6840560307,3.25067361196,7.41763314107,8.73514304095,5.73524866751,5.23964626031,6.99974074244,15.0754791495,10.0258731841,9.11951699786,8.70333607099,6.6677218522,9.48641471886,10.1768214057,10.9669235638,8.06050680196,9.1394643788,11.3699408042,10.2725014879,8.27599874572,8.70065471917,10.456682963,6.27914624405,8.24319302883,5.36692364898,6.11999935278,9.19579787806,5.13225602532,11.3898302809,9.90406104203,9.7314802644,1.55380282923,9.57183416011,4.99885891809,7.28423649434,4.68816916618,4.89003804957,9.79762100014,10.9758264779,8.30983556178,2.68270812236,9.69688061428,9.53013318439,8.82533407872,6.97970527535,7.7670124865,2.84697463547,10.5730885557,10.4947256061,12.4435289537,10.7679526808,9.53315254835,5.45869040763,6.86271173734
point193,3.75548582935,1.86896326854,6.72612277138,10.8594493713,7.61015375172,1.47679641898,9.01104550914,4.36573452422,9.24633920033,9.97427117363,3.24348629552,6.69784330651,7.26892089922,12.664093901,8.33091239769,9.98953642056,9.81916201476,5.77993205081,9.64533779788,8.88746739119,11.2767990565,9.18687191983,10.0544957896,11.1855754502,9.66051830667,7.09781092297,6.53669481889,10.5075469034,6.97603133765,4.88426577964,3.5484366247,6.36058375459,6.36003587504,2.76464339472,8.83205136215,10.2440902561,8.9036740104,3.80003013908,7.94372796996,4.90588035545,10.8511165527,4.05346762076,4.9688510778,7.91736611175,4.09169137256,3.70458428186,0.531867995606,11.5072396508,8.13204210745,10.0903374096,6.04697336217,9.56439722348,1.47679641898,11.7547831368,11.5402539903,13.3451695836,8.04217919463,8.13890659993,3.24348629552,5.40811061283
point194,5.17882218208,3.67972779953,7.27532372007,9.76148973376,8.51842498136,2.9850085186,10.6486631673,4.61581058316,7.34752393077,9.25090711153,5.87390668512,3.21733930208,7.01346225981,12.4109150382,7.44619832239,9.37131926474,9.2790231697,9.21217291288,10.0274360768,11.0270627962,11.3205862155,8.99184492824,8.70216229377,11.7245138531,8.9815615739,9.36123760123,9.82374617639,9.78505679668,5.82779870483,10.8382900019,4.64269002099,6.43412111044,0.547153658813,2.36468448193,9.69879494089,11.1774008501,10.3227055881,1.25308162541,9.93667032567,4.05996953831,6.1328359123,7.35972320949,4.53201766571,9.15263216292,6.81503739183,2.22934181304,5.26127504893,9.3710360523,8.96701293751,9.44857269077,6.23617878851,8.38149536526,4.53201766571,11.510882822,4.99535335882,6.9663497103,15.2741524415,11.1007148952,3.21733930208,3.28716197297
point195,3.59033853318,3.03398675387,6.29573037022,10.1251809673,8.18631731708,1.30952546603,8.73583692017,4.50370491219,9.29893548358,10.1929585201,5.18925131958,6.72237038811,6.76725752575,15.296500426,8.73249646849,9.72912446627,10.0587358857,6.93359624237,9.53576526534,9.58102918108,11.0250011012,8.91705874043,9.16166098413,12.1269173772,9.1629023501,7.69013769299,9.05608491478,10.6267037769,5.31959625893,8.93201391248,5.54952748151,5.98551864604,8.3608383073,1.57114282906,8.50465216948,9.93707951276,10.9177151823,5.82508598476,8.47514569671,7.41398327055,9.43766677709,7.82481239579,6.51861539138,8.52811024538,6.405738845,5.18925131958,2.68288786944,10.6127118744,8.4870843299,10.5707664965,6.91627360187,9.85423414356,1.30952546603,10.8184463692,9.67012686879,12.6636537174,8.96795823004,10.1033664987,6.43068169198,7.22729825081
point196,2.88256479937,1.8177869583,5.9747243201,8.98479439352,8.73838955256,2.29095514251,9.79296594433,4.67101024128,8.0957293055,8.92496388959,4.76255080007,7.24475389283,6.82267916842,14.4530004893,8.52405583775,9.15211241854,8.99426574097,5.10329200534,9.94561940724,10.4868450752,11.2144344832,9.06627489858,8.75148380607,10.81371707,9.56086013364,8.49765627167,8.86942419515,10.0061857999,6.09394885372,10.6054332177,7.04131965404,6.81279340853,4.79181407116,2.94016675048,10.6677058881,10.396861618,10.0507465517,9.74700969014,8.85563159449,8.51968735558,8.29539702237,9.35935424725,8.52623317186,8.79729837488,8.12476753582,4.92985252868,5.91931147618,8.25551489566,9.08276644659,9.03767049059,6.57476001893,8.75891274478,9.22901584535,10.1863990353,6.62790153335,10.4857286988,7.49275850405,10.2398133066,1.91888231411,2.58647653578
point197,0.0,2.55532535899,6.94944155168,10.5092306751,8.98562281283,2.37328627427,7.40634108225,2.16488279778,10.471492326,9.88455366024,6.40298986088,8.64888602396,6.46837152373,14.4625789553,10.5857981952,10.6478900911,10.0368329796,3.75953936495,10.7749682086,8.71600316051,11.981392464,8.69189702632,10.3906633869,12.9759822742,8.57285557071,7.46442322326,5.86153112562,10.5647115932,6.65352583606,7.48139582415,3.75953936495,4.11383382896,4.40661149685,4.02954122938,8.564911611,10.6359357323,9.90776496446,3.2268784042,6.84032474864,6.76836961316,9.90881140693,4.40661149685,6.21277747967,7.70505173695,5.24541199503,4.02954122938,0.762901547936,10.7426210178,8.17046591067,10.7312765982,8.69296414719,8.88288755322,9.22283353519,9.87922636052,3.75953936495,7.83401588929,6.3423307292,10.0615062069,5.37218946826,6.17152910756
point198,5.12191473216,4.22368511507,6.26315274706,9.58726559219,7.0734346635,2.69908516864,11.5115648936,4.21926146963,6.60543210651,7.79078506792,4.59216398344,6.11149877671,6.77111966961,12.2242278315,7.128757368,9.33912624747,10.8961583011,6.14604419545,11.4599796976,9.77084721172,10.9793251536,8.90910403478,8.9777006482,11.2819010569,8.83747025297,8.76416499464,8.60788508978,10.441138999,3.58349501466,9.53525010007,1.71769287175,7.11020661992,7.54593748917,2.07203718077,10.3078383235,8.65288440015,11.913525239,4.50757901252,7.45098850742,5.73313195319,8.20195235583,4.23688289687,4.74776333225,9.40051871743,3.63756387894,4.83134018312,0.937796340687,9.0155627991,8.2995148447,9.02220688807,7.72974988362,8.77249603358,12.8321562203,9.73564232919,3.27777650825,5.97283278159,5.59647901173,8.7084148813,4.72296869425,5.72066152762
point199,0.0,1.62227443136,7.60436789989,10.3574420389,5.76422140234,4.65822290999,7.64778218702,2.5484366247,10.6632111753,9.49916223839,0.0,9.88937467024,6.5225956541,12.4223249956,8.74547265189,8.62405335979,9.76117388843,4.53428576069,9.06579577674,7.88191540526,11.2423166822,7.60734511055,8.88732115882,11.7633825251,10.2375445985,7.47875344341,7.60220891496,9.67208584437,6.21807591891,8.04217919463,2.5484366247,6.71032430707,5.12723293408,1.62227443136,8.56973790999,9.36915890974,11.0623767456,7.87767064118,7.3437364777,4.7723502078,7.70638550218,3.41955237458,2.5484366247,10.7411972986,3.21946283896,3.89310005528,0.0,8.60253556682,8.70532481,9.45284455416,8.15445865604,8.13043671156,1.62227443136,9.02991110943,2.5484366247,11.5786604468,8.04974510723,8.97336158318,2.5484366247,6.1493244089
point200,4.45821793289,4.31121245464,6.85888861248,10.1285099375,8.44932613342,2.27205305821,9.7399847662,4.79758371548,8.41087953836,9.47702965301,3.34940774248,6.83623975554,6.57483871736,12.3872149669,8.41735465702,9.62572527874,9.71258718313,8.15967963729,9.67792748749,9.6116685163,11.0260807453,8.77323483362,9.26527513515,12.1131463454,9.83258625692,7.90228466055,8.50209585186,10.5893889847,9.92073990433,7.12568209415,2.66952572467,4.87908327375,7.16471589517,3.95926011502,10.0731641676,10.2586955762,12.5416363147,10.2532802206,7.74632620428,6.15935873588,10.0556213748,2.02293590106,3.88640382195,8.79115637524,4.15806229429,5.11707993787,0.0,8.95169851965,8.18648570117,9.63130985758,8.89597509206,9.68331397715,0.820485342986,10.3789342259,2.02293590106,13.1769133224,7.33181268382,9.76179055371,6.6076203033,7.54801269368
point201,0.0,1.88643308821,7.0529592371,9.96575254502,7.08597694907,3.47437114323,8.37099683389,2.128128399,8.47854313801,8.20948748301,5.44231321553,6.07088731522,6.57488109166,15.0592261469,8.98985427231,9.29640004717,9.18632722257,5.9934501968,10.3037465066,10.1967373536,10.9203007447,8.47433869212,9.22015821828,11.1771329639,10.0017740999,8.01260219298,8.3783252053,10.1366579469,5.22544075622,10.0525816354,5.70727629554,7.10330879291,6.04592562319,2.51604036872,10.3739526554,9.2209731807,9.20540228837,4.13096380769,7.90713102475,8.63232275183,8.20784405837,8.93922657773,8.38124443167,8.78898254433,7.83440784181,6.32000261604,3.55934496654,7.14539214831,8.74431248986,8.89291311903,6.01775046646,8.53471140985,8.68291033626,10.159795669,2.51604036872,7.33223352043,8.35474305406,9.98075366363,1.23180102278,4.47511731727
