,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51
points280,15.057276925256861,12.428485347269618,10.922172010868767,13.220995919088047,19.276924253358285,17.43615017127455,13.391304837574722,14.256864214633971,16.889962581289897,19.880901046038062,13.58614762401209,9.263970466558515,17.74834755521904,21.838477519675347,12.948359681810235,19.95793287389836,19.68425603037071,13.732934030606424,12.925532185408475,13.707498473573231,17.861958474083245,12.621614712771422,12.912989152587773,17.9976464597854,18.95040529000922,14.07915680135609,11.60809537627976,15.82044136322947,11.49930138843673,13.215643444920534,15.688819327997805,14.322861859068485,10.072390185675566,9.933495694643787,19.760258945299725,10.400751804359025,10.072390185675566,11.49930138843673,14.109845732099185,15.688819327997805,11.49930138843673,19.760258945299725,17.24536928173242,15.688819327997805,14.848561363713065,13.828830669472547,12.789696654326452,12.879839781011965,10.072390185675566,17.348603802889773,11.819548622013055
points281,13.292191905274622,16.83655624713071,13.776555652566168,9.870802759621716,23.629420259021504,13.505237565815587,9.964238444191324,15.11433924206884,15.716151959730036,16.860993229473763,10.88813587494816,13.97182700839104,12.451984275634441,15.774315346395388,8.219398622176438,15.153468987087738,16.71613848120304,11.511193783368261,11.422787847574492,10.95933997595954,11.64129809908316,10.365867807467634,10.936459009161188,11.327265365052035,10.777908375279255,11.019862874454377,8.709584505885712,16.812743826575158,12.784699498101544,10.747629593277773,16.68428058960032,17.500880765801114,7.911204887247628,12.860626608440366,24.05732734460239,17.43468309586826,7.911204887247626,12.784699498101538,10.333320570900097,16.684280589600323,12.784699498101538,24.05732734460239,17.593087213891494,16.684280589600323,17.114221228395266,16.593802703841703,8.591345670627659,11.882051403575748,7.911204887247626,18.052099771364126,5.794061074280505
points282,10.223652071687315,11.763139353725592,9.867941274962165,8.953729737756333,23.92865542405119,14.777617282561414,7.991433156399305,16.29136504124351,17.692299361735547,16.701821069411476,9.211812152672156,8.088806403789903,15.323108783914053,20.979945285823124,6.597835803670235,21.157211834605967,20.780492956061465,13.042762956700985,8.746563130287857,12.71607222958512,14.126376357170846,12.123192595936146,12.557882901766472,13.465577225916846,14.176186131009073,13.313337770432682,7.398368822247186,20.672001834292193,7.745389046595473,12.428485460576445,20.555823780432117,14.721108608792173,6.063594100567097,13.420032491418725,24.352751848136936,15.354803944920446,6.063594100567097,7.745389046595473,11.481687874868689,20.555823780432117,7.745389046595473,24.352751848136936,21.059691302056173,20.555823780432117,15.349173814129593,14.826322568555916,6.437618920550728,8.001457604942571,6.063594100567097,19.785571044404623,3.3974707950689327
points283,9.094529364542005,0.0,25.008231165764702,17.55112707594558,16.06704279507599,21.011827176028163,16.589904421222283,5.936374327494632,5.911059638349201,8.371343599839726,17.407917974820364,28.820592611180427,16.823804830335447,0.0,11.355545381743788,28.241073023052216,23.67133248257565,13.947687972785898,14.62655593023188,12.496661652672737,9.777074858616073,12.939726041405267,12.16792912483097,10.351504012207664,13.17118067911481,14.266736639352397,11.245729582779145,26.444121758303865,4.66041711059016,13.434007875512968,26.34631810441524,13.124047436569919,17.264162230023366,8.942252949517702,13.312647204218399,9.741443752401363,17.264162230023366,4.660417110590162,10.872436739468577,26.34631810441524,4.660417110590162,13.312647204218399,22.4869841665666,26.34631810441524,14.529052083619707,15.04707552357446,6.777513423891241,2.197426690892056,17.264162230023366,14.26941651930588,9.12198581909199
points284,18.36434805248075,15.315894908676924,14.946260564671672,17.90709098275877,16.45894568260947,7.079850531713215,16.132437965152178,20.29908720304429,14.921393098877063,15.843559096979252,16.56679094817342,11.91034153914216,7.365932982720132,17.905019630418536,15.272137131034354,17.257257070302327,15.499826270661014,9.489061612750053,14.264745113293428,8.525784263372534,6.65432565992578,8.662764191177027,8.23285277579804,7.532115132046789,4.4646626934335725,9.918345618593044,15.19829598143527,13.564587686794185,13.430831388190859,8.461178075691087,13.425784588404866,18.369542612652978,13.745702978381713,13.216932111278272,16.97816640563486,22.927895169795832,13.745702978381713,13.430831388190859,7.653837916838126,13.425784588404866,13.430831388190859,16.97816640563486,15.389063765413391,13.425784588404866,18.824809193628493,19.042247178650975,16.70460705171783,15.148164876119331,13.745702978381713,15.762440961506222,11.50700021193401
points285,16.161176904870004,17.44438939859888,14.7634685631388,11.46907372785782,22.45369087112669,11.177995583022259,11.844295171609206,17.28705031616646,14.28332890668007,14.601024898542756,9.944929196768548,13.729998666910566,11.653508139581028,15.84161343639329,10.745134759092506,15.40025975548231,15.689901682974737,11.996937175812523,7.225663274626874,11.5143155523159,11.081458651492778,10.955479869030457,10.895573868693063,12.37728189244494,9.264383849091914,11.98645021493674,9.137133808257595,13.441037760918267,15.85779325727259,10.998906788446916,13.301841365822645,16.816314823381994,6.752300254434546,16.601878237716384,22.89657048410655,20.335696264748268,6.752300254434549,15.85779325727259,11.038129191471079,13.301841365822645,15.85779325727259,22.89657048410655,14.13041264261987,13.301841365822645,16.522018095821082,16.03543172570646,12.009455619562232,15.272397844015481,6.752300254434549,22.716396000182723,9.26189601265095
points286,16.524494835132504,10.452345825148202,12.127811613454396,15.604463697401163,16.64589560630539,11.600242288695648,15.985295954123874,18.318628812500474,17.228452961536583,23.72932459469111,15.484287615508748,7.807710673884915,12.314796153658856,23.034059378638936,14.889701559756313,21.444075775990957,18.43057729912702,11.771313015612687,15.61928765021555,9.886413475242511,11.133956624221899,9.99423891856133,9.536273021982502,12.924432503078162,11.138898714025965,11.066589854603354,13.454256297703168,17.03216845972972,10.853796328418202,10.319011730688027,16.90440371759322,16.900414682847174,13.15932849402194,7.5886752414495176,17.162735583486036,17.074417380117698,13.15932849402194,10.853796328418202,8.742854539426084,16.90440371759322,10.853796328418202,17.162735583486036,17.124638126759915,16.90440371759322,17.48748325356829,17.67329348721251,13.80775752876761,11.661413687987858,13.15932849402194,14.805196244459466,13.427132081754895
points287,17.29469330166471,11.370277560526908,12.992833268042817,17.397785501100543,16.622565835235793,11.7708957449194,17.145291187772592,18.855636650591546,16.02729386790261,21.65057229075211,17.580494298816443,6.393399052203824,12.423712365449076,24.78161107132477,16.472413143192487,22.887409711654684,17.531088556307868,11.25414523961333,15.731330671719927,9.464066799277422,11.171424994514211,9.752808346587322,9.39303774953134,12.484666883638914,11.189488775311103,10.895096403587003,15.679385462389805,16.204037108577026,11.534245234034652,10.36201455784044,16.07363617438712,17.09017294257078,13.510732851784276,10.467067418066236,17.139702909384624,17.27031272368885,13.510732851784276,11.534245234034652,8.334663490507458,16.07363617438712,11.534245234034652,17.139702909384624,16.489301404898697,16.07363617438712,17.72997480071068,18.09822412671757,14.792802325845157,12.494123338213575,13.510732851784276,14.685921112330275,12.64996894500782
points288,15.017542489188695,10.1419405668419,12.110546292207987,15.590169742983583,17.414197164453622,11.58762221022314,15.75692237952432,17.681855803164368,16.355709665216903,21.69729097960324,16.54516903646391,6.960076473501719,12.162314080385034,23.870585460632793,14.40275419328199,22.309103813438647,18.44853056309437,11.98348270854728,16.478475790257676,10.54097701521804,11.141806319015533,10.589874110679695,10.398362941875906,11.867625636830237,9.670128629933922,11.695052772794565,14.504731220670871,18.244934480035297,8.603171063773946,11.012666153304703,18.121030338202022,16.240912423918306,13.135103980043967,8.735166407368354,17.921253073762443,18.548820196680204,13.135103980043967,8.603171063773946,9.502255458719763,18.121030338202022,8.603171063773946,17.921253073762443,18.96195540669862,18.121030338202022,16.889230521578785,17.01472525531411,13.211655202845431,10.441942927499658,13.135103980043967,13.729280135040815,10.916972538714491
points289,20.487977360650394,18.395436849454804,23.751821285774678,18.315852992705658,11.877189824638966,10.17460902968949,17.55297586560361,16.93171218342064,7.960822470825824,15.92751083504317,17.34134902610198,16.30401472734896,8.975380347349896,14.788570490463886,17.053432052757543,12.773423721597325,6.343404924641365,11.244663307709002,18.12118269198493,9.299503846242173,7.579900052980703,9.882786475501247,9.963476633894356,8.954248930030376,9.675199891749664,10.617455081787726,15.69485026101231,11.083087507475353,18.019022377483854,10.234116725619087,10.936385045000689,16.92519677479686,17.00876253241977,12.648100089252644,12.454757702907088,13.999559452218557,17.00876253241977,18.019022377483854,8.840300660412694,10.936385045000689,18.019022377483854,12.454757702907088,5.671609029958723,10.936385045000689,17.599425478322445,18.263793894047502,16.901488553101927,17.643383953961774,17.00876253241977,11.973609372138146,16.83772039198728
points290,18.193065629985107,20.804914046553012,20.323614048421053,15.371083593256582,17.93325818869988,10.630327105000534,15.324047014980051,17.923324674229324,9.974120639489211,13.189581357353708,14.282861778181227,16.160297046780958,9.914342658257745,14.687747197458469,13.677355783407643,12.920090553955047,9.908210269910935,9.718115592159327,11.760380384380714,8.697968250748628,9.852902641730475,8.58582732638402,8.84944062786316,10.337723006371732,8.111745984068046,9.740854115487897,12.57497939524969,9.066332600232233,18.40958956926687,8.673483751158864,8.913210198151681,18.87287794727385,11.140507129135035,17.385644768254515,18.433704026433315,20.845798451516526,11.140507129135035,18.40958956926687,9.250187188910967,8.913210198151681,18.40958956926687,18.433704026433315,10.25329132093747,8.913210198151681,18.902084160188856,18.86900975065165,16.05177903126783,19.67128842957892,11.140507129135035,18.29236627135783,10.673038422128702
points291,19.678914880604715,22.685150845479605,21.965399687396364,15.95751946916011,16.989105372182053,12.881821869462692,15.138757804875635,15.631979581659472,7.873487370817727,11.329172454607837,14.691513645585177,18.811647532534863,12.066296416176232,12.171916683912158,14.24119015527545,10.214333157378972,8.201007111993356,11.875797484067192,12.741298149433876,11.093563478688317,11.589221213874316,10.728811981004052,11.048229366246117,11.95753063025036,11.687949524621462,11.386323330777742,13.066319532117205,7.585588471044947,20.402877223039198,10.6499914639453,7.427752413454249,16.73432583320641,12.077338799621236,18.520535716661296,17.501574685776248,16.102701054194263,12.077338799621236,20.402877223039198,11.384828273566384,7.427752413454249,20.402877223039198,17.501574685776248,7.058828654136565,7.427752413454249,16.74968208388031,16.458758006921062,17.15241867356606,21.16021880780098,12.077338799621236,17.59302462573808,12.689169942080918
points292,20.717072820046397,21.793575311570255,20.728887564864838,17.387015831001303,16.080649711058058,10.318992353776336,16.629243765998904,17.580124779435028,10.469225257529029,12.32373724114232,16.035728203293445,18.304784049172927,8.954463316551507,12.674399233951629,16.161941162248834,10.731597708606689,9.486788489461556,8.879166541220401,13.909880659075847,8.06978089791867,9.063888503534082,7.74712735065592,7.796771337579525,9.145582057800606,8.372718274216735,8.754628686402098,14.12514581423924,7.267822256747486,20.193593272271244,7.545013401474309,7.10897465338231,19.84949018996522,13.167739725177324,17.76039040912041,16.6046879089695,18.979814478716907,13.167739725177324,20.193593272271244,8.511354034887942,7.10897465338231,20.193593272271244,16.6046879089695,9.078471091666676,7.10897465338231,19.74446983255718,19.501040422982754,18.80637662646132,21.47974178298225,13.167739725177324,16.532262180421156,14.407345009506935
points293,14.305244248595606,6.714055585085229,9.492868230253642,16.651143287079815,16.097112097756465,10.092396968710105,16.59296712580597,21.393355272452705,18.91309473456312,20.247276680928916,16.822145457893612,2.138484280093552,12.372761095984478,28.241073023052216,14.788042579919322,27.2296372588228,21.170510916491303,11.885471835161553,15.529936119617982,10.41055769136175,10.778445005095989,10.77034534712707,10.35557321647947,11.582018165087579,12.325076509489696,11.757510796330049,15.424310769761247,20.878060369181277,6.048034154312138,11.26198258959034,20.762538261834344,15.597632705115752,13.29295269792641,9.353985750916316,16.620940652583005,14.663700205155664,13.29295269792641,6.048034154312138,8.906394798174377,20.762538261834344,6.048034154312138,16.620940652583005,20.497643235289072,20.762538261834344,16.707966197914192,17.145942498976403,12.353432246041235,7.794259881689276,13.29295269792641,14.068369272221735,10.65872788276958
points294,15.457327767860505,13.086962299514086,11.393285717282122,12.969160548611942,21.79972830351074,15.859177779708785,13.277643073269216,17.39090429399802,18.7894215347691,17.572288369908744,12.71132261786037,8.949970058649328,16.132009213356422,21.20857196449956,11.511697550889737,20.278376712158618,19.19437063471753,11.736445214992326,9.920128114480207,11.049546003924373,15.632235480139721,10.323707562823063,10.50726201756174,16.37404910632292,14.77483212477796,12.071322498075114,11.34048739509379,17.57967092968404,11.733334893553756,10.977197436471211,17.453649053167222,16.448377677797755,8.204388308337142,14.154305712404069,22.250935914890885,17.246535340852088,8.204388308337142,11.733334893553756,10.96710389250639,17.453649053167222,11.733334893553756,22.250935914890885,17.67368504486197,17.453649053167222,17.15656674772272,16.503044785449855,11.219545449528606,11.110884367223967,8.204388308337142,19.53861429634524,7.778670634122448
