,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27
points294,17.572288369908744,15.859177779708785,12.083696861858076,15.457327767860505,17.39090429399802,11.393285717282122,16.132009213356422,12.855023962683891,13.086962299514086,20.331822893436073,12.969160548611942,18.7894215347691,11.736445214992326,12.855023962683891,20.331822893436073,8.949970058649328,13.277643073269216,21.20857196449956,19.19437063471753,12.71132261786037,11.511697550889737,7.778670634122448,11.049546003924373,10.323707562823063,15.632235480139721,16.37404910632292,10.50726201756174
points295,12.884074499093842,7.488090628421142,16.08635733136086,11.666743874723693,20.94857479105653,8.66591953020904,8.222002445972688,11.404597289766356,11.574609673947792,15.961612679701126,10.827330165518337,19.911178752961288,8.5194326009618,11.404597289766356,15.961612679701126,6.254459894554843,10.946336338441933,21.958697268686972,22.030409674670906,11.09168181113465,9.806994784473417,5.806013452948774,8.296381539903145,8.005839894386893,7.952411112435541,6.887037900646226,8.259313321792387
points296,15.400786904245528,10.230456236298146,14.603209519565981,17.76042746647241,19.55383457063581,19.40092458130116,10.596459844537561,15.837546965431866,19.99061326758194,18.307615349608245,13.946377635499088,10.281504902095044,9.860927930714364,15.837546965431866,18.307615349608245,13.96017587498085,12.943320063556031,16.297081889606382,10.867664619278678,13.852450915983074,13.050531163890676,10.35310531682759,8.842089544302025,9.128169237069581,8.735636173153889,9.67129574703098,8.990391064257338
points297,22.486802253744884,12.673999105503896,5.459080851732519,16.096543986090293,16.00088259824419,10.240133356763268,12.864954731874153,10.276390833403948,9.893150957886238,24.912983088448623,16.200411178920753,17.988521044033057,12.39991168210914,10.276390833403948,24.912983088448623,7.6373832054948885,14.96722387536366,23.271403372306192,20.393470751506587,15.951836459979365,15.014022721884425,13.84948855717727,11.148321406034327,10.781672674179601,12.904931644705067,13.217234725825255,10.859506855384327
points298,20.342064834184583,11.532096879810299,7.829541200646692,16.816905245085966,19.275520713089186,12.691607830947701,11.885503938915653,11.741114601846911,12.238570948293585,22.913724173429717,15.973885034621471,16.478488644278595,10.00586480817564,11.741114601846911,22.913724173429717,6.775286094814357,16.29211215655375,23.91428344706897,17.844316425553234,16.23651098993035,15.411170626533913,11.354113912506437,8.390438551344324,8.510732421323285,11.061869248548124,11.954133170808982,8.401272083645168
points299,16.546418168853187,13.14593790012205,13.42823441785973,15.327701976713412,17.413133273210512,16.63106935363613,13.84008938223325,13.006253571294504,17.143050305122564,19.375537929874874,12.5542198253282,12.075704449481238,12.255723241449301,13.006253571294504,19.375537929874874,12.448903835934056,12.564322280351965,18.232446060212663,13.74788569040194,12.04674652845009,10.960139261272715,7.565104837254167,11.831065619152396,10.998029918680952,13.40496865151808,14.395391488216436,11.069054681384873
points300,16.812776673424064,8.149267025206456,12.722879907094143,18.757722013488248,22.844630286625772,14.317261549064359,6.88482393426768,15.60183555573936,15.81811855763767,19.623829217189485,14.8187362469607,18.41823082895008,3.046314388318504,15.60183555573936,19.623829217189485,11.780202961985257,14.054945047457947,18.49619065958009,16.153887970483197,14.333632752729498,14.477904561610636,11.538801891172374,2.4863479826277763,2.2245578899845815,7.023000446622351,7.332468813986138,2.1624102648641186
points301,19.526522005224724,8.828508754709123,8.926672073991483,16.128939364361255,18.57072322749407,11.501056134790353,9.660328607952806,10.397037022219155,9.808680120655593,22.153499981644043,17.852091433274218,17.772659149763754,12.385700632876516,10.39703702221915,22.153499981644043,7.047458426480647,18.29424920833185,23.119260769219824,19.082306067497306,17.235132206404124,16.02701418560847,13.221200223109088,10.447840179595644,11.047054945020479,8.561453213679973,9.740295259071289,10.412995387312344
points302,22.962345129788012,11.175250360485219,5.535583464747654,17.93350508770069,18.61161094421534,14.229014099921026,11.860877821413354,11.332496870555808,11.445955149534957,25.356269677162064,17.000072219836433,15.524781938760029,11.4577847610559,11.332496870555808,25.356269677162064,7.46985427623224,17.192124687061423,23.454882154046135,16.245651669884115,17.140073159465867,16.882010088610524,14.439778875026734,9.600389978859258,10.083384255319256,10.252538457817977,12.110540017891463,9.614275189775697
points303,6.594730731125303,8.745011268434896,22.9894943520801,16.0687508787022,19.088446306191898,14.833283374465571,8.900366027356808,19.908996683138177,17.02642878388938,10.09887793042468,11.504233068523321,16.492929430316252,9.503892177754711,19.908996683138177,10.09887793042468,13.921202880552034,11.224077021744367,14.572543656104074,15.617305076245454,9.291862573711413,11.117427913051282,10.063701147422778,9.552082580110238,8.960188413082948,8.344768701771903,8.18541863848998,8.983419225512996
points304,16.72218268107524,11.244792463871729,13.655535831605402,10.773898458339012,14.88758638478657,13.529827293212927,12.509199762559307,9.68183007774206,13.555096555129241,19.539380256119145,10.507023891080625,13.195415392728782,16.353662879857747,9.68183007774206,19.539380256119145,11.453955136266115,9.730265668989496,18.197594555406376,16.972697817718235,9.925719628340492,7.524596260629352,6.965723746998055,15.985667773131404,15.242529820703131,11.346469593852044,11.94246600345528,15.07019686900889
points305,15.750677000082034,4.266192116542146,13.127933312431724,18.67840157460596,24.74185435597927,12.485899662609429,3.360249876403612,15.929067995085058,14.14272050325324,18.633772242754333,15.818168015899955,22.35673874168414,1.8262459027141809,15.929067995085058,18.633772242754333,10.958386268819222,14.650210551386397,18.866101688268877,18.058221107297026,15.531592132411495,15.18730817908815,13.759270215197622,1.1006837739291737,1.4881153569661187,3.1304367830979496,3.1294834803617415,1.1728496537785384
points306,21.383260060991738,17.12281596916786,6.8819626401956295,13.573912300537835,14.07636153514519,10.803823499752664,17.136282220465365,8.855910935366463,12.01140167781336,23.884294659347802,12.757854881645985,16.428142599121813,13.889277764020287,8.855910935366463,23.884294659347802,8.703280475928219,13.05942624215282,22.245225892429488,19.807320179012162,14.015902184750463,12.127728953452724,10.308080615279405,13.413994535563937,12.715914577593917,16.585746632846,16.479405102359475,13.130952198309629
points307,21.331359477278344,10.306964820581346,6.913266345332874,16.279762162368783,20.16040882219132,12.56473472701081,10.544879327936327,10.672335674918685,11.737507147323935,23.835914515588772,15.532557221535454,16.303539750910506,8.267094606784115,10.672335674918685,23.835914515588772,6.877356161810315,14.732020925677938,23.822030192873072,17.976244832376832,16.233134897981433,15.036280482783464,11.712569647228152,7.2796364863943674,7.332055362319683,9.980969593978951,10.32165326538814,7.105980340559813
points308,25.027887186566456,16.379301327395446,3.125867511675579,17.460203193964368,12.602486182414433,14.996508980406201,17.036750466564225,10.401850046182268,11.437403312038477,27.281705086503404,15.782478919538178,13.668302125577869,17.162860537897124,10.40185004618227,27.281705086503404,11.258119522017035,16.013256728285306,20.795613609251035,15.44757568935133,16.093355551018945,15.49894804944464,16.14421698323818,15.57939779633607,15.323751207916668,16.29901446564531,18.032651213011352,15.243756810696231
points309,5.091118771697705,9.531394289811157,24.372968276610962,15.019553137952492,15.296533302789571,14.257685353424806,9.038869906227138,20.10722619624079,17.34802853086352,8.697256646999246,10.405315719905799,17.283268536128286,11.849835221619834,20.10722619624079,8.697256646999246,16.63382408753462,10.484574112724406,11.419449643509846,16.215838000327558,7.724812915487265,10.431806510214958,12.135268933007598,12.26587468471548,11.26283655782733,8.673838047617481,8.063966096908812,11.59971463117961
points310,22.880266929776045,11.629197663220172,6.755415080677463,15.119206012851194,16.999862995181513,13.616252905148219,12.194003194443857,8.779575061344673,10.128812195621133,25.279758878401314,15.686261644129623,15.147863731065312,13.530851635002152,8.779575061344673,25.279758878401314,8.169359043140116,15.900239861865574,22.398762084135367,16.882828547261596,16.402047811926792,14.384329003756633,12.200191277649155,11.660789842121964,12.02544972967252,10.120801510583028,11.470158085351432,11.611171511566823
points311,16.94055005266178,6.24901109827594,12.276806813128127,22.225482945418577,22.48201775201393,15.580567138852315,4.588111277106766,18.11146791024591,17.61078201740317,19.74293567060114,17.20376581208137,19.27317190028461,2.5062536978720553,18.11146791024591,19.74293567060114,15.28717936876542,16.515482198952498,15.276254237271832,14.840245530750934,17.02165270818809,17.37143412247787,16.549368796533695,1.7770808132352405,1.850099251903872,4.73541644998551,5.396362632145359,1.5380233758594068
points312,19.286313813218737,10.181299208982974,10.552305943549543,18.725528833506598,19.579438014243724,15.432489410272398,10.223427077527587,13.929701149218642,14.96297803107609,21.92958521942247,16.178698078801453,14.319409228499637,9.295054510016396,13.929701149218642,21.92958521942247,9.856676623579132,15.727308678527114,20.356517868817125,14.994223467850366,16.083756270204926,16.11187057781983,12.157400536143934,7.634172887153336,8.046079185276007,8.799910067088241,10.173749807458963,7.6753470321953206
points313,7.1859228276029095,11.821820752936578,21.581684875485248,14.261051672885815,16.35474955598495,13.109889353684675,12.070298466517581,18.784488381179692,17.943585343508005,10.649969200895393,8.31086157830053,16.7936106093155,11.963068817909841,18.784488381179692,10.649969200895393,15.095668634771704,8.912891711484368,13.326315814219573,17.409368330282515,6.400745614691325,8.447609803726404,7.897795145243536,12.48030672940621,11.17412694970116,12.22872455513252,11.954527473552186,11.914028285017233
points314,12.448341711336775,13.648768484343927,17.09535442431481,13.442941492225966,15.642803851436812,16.28150328437352,13.785011437803805,13.600559005435631,15.452421016294501,15.555435843066293,12.922293811376058,12.280381691303505,13.492968278297088,13.600559005435631,15.555435843066293,12.233292685859967,11.980170348491466,17.76492261288638,14.111380341091191,11.355107488857266,10.37343040129986,7.977352971473817,13.14383241733353,11.935143719647167,13.571516014640434,12.968387501308712,12.47823740377744
points315,11.737625729764014,9.736542659318912,18.58071629170645,12.658468105875563,15.334865950432333,12.94646143511271,10.805961960829482,12.447945947763392,14.983422948181389,14.892928046425592,12.1225570966378,14.960341538848716,15.86416031752274,12.447945947763392,14.892928046425592,12.536737452480619,12.545409894734918,16.767139210288317,17.57930809102503,11.733936479120493,9.022968676421058,6.648747371131102,15.311763265068869,15.124698833942816,9.714973577626687,10.109548306344236,15.006737484119965
points316,15.176413716732414,3.987174926273155,13.937036116048947,18.928553127863303,23.658632615534987,14.147681453827627,2.2452703817393482,16.864107973920326,16.20734990812758,18.098461496397274,14.28943046832873,20.373341969380036,1.0801932204209286,16.864107973920326,18.098461496397274,14.373855492225763,13.524131569436951,15.306071428965398,16.33022504350621,14.626640250847872,14.476345171481645,15.121143354966783,0.9904174134592193,1.0673447521106667,2.2288216988323613,2.1867722428927556,0.8467765795678688
points317,13.232861045337154,11.017929389386342,16.284894317160344,19.114078923463467,16.80837553137376,18.991788560916625,9.920568921855736,17.237240556421646,20.97069886058686,16.28674087751965,16.193007092491957,11.127516133143336,9.751366455084458,17.237240556421646,16.28674087751965,17.48589524912062,14.887243464625469,13.339910019982163,11.293102806479691,15.15066749718874,14.528139910538433,12.83981023855511,8.934053406278894,8.548066753475807,9.917587585185535,9.92070043693243,8.700409799025984
points318,19.153674723015012,10.784605807762098,9.155658120966056,14.19448307088239,18.327699004033278,8.111165761107856,11.914371625859623,8.95682514870023,8.896452289226911,21.80594309840975,16.076078398352927,20.18424121857183,12.671277419706648,8.95682514870023,21.80594309840975,6.001375683612413,16.692677632188648,23.866074515497917,22.607267800356134,15.701815665022616,14.083449327549134,11.664327311177566,11.44652262282803,11.39852100360593,11.063912327361415,11.492009746542523,11.295335347564299
points319,13.364849002981458,11.278022246962248,14.998078554924202,18.26825657412413,15.240334242852684,19.88890203291147,10.044005881923887,16.079536921806216,19.412969438464035,16.409776032587544,16.508984732304718,9.621256709890341,11.897450784007031,16.079536921806216,16.409776032587544,17.380423290207812,15.389487243134448,13.365083793428768,10.360243536644747,15.06688000224151,14.030274671076981,12.212168318515886,10.878028302337714,10.747823731654739,10.338569999563356,10.225141062167706,10.91873819175959
