,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45
points229,12.825104401849929,17.414736884763037,21.501331193932465,16.744797709722842,11.496466090411152,17.705500637422883,16.78029178801064,11.896936512431214,20.28801897475203,17.431829310181136,11.328460531095848,20.28801897475203,10.588808591151265,16.906191306150287,19.436306545653487,16.61795362404443,6.94877918058933,11.651075932031834,15.510744667497942,24.11450503160346,17.66761740880154,11.328460531095848,9.298378262479625,20.28801897475203,16.14872925060981,11.00457040220774,7.858893414533017,7.351126839524986,11.683175143757131,16.45994124596163,17.476126862968513,13.750461596187783,15.697829987910405,15.696294793164176,17.135149433187163,7.919850908790823,13.750461596187783,17.135149433187163,10.613677000269632,11.328460531095848,20.28801897475203,11.328460531095848,15.468966347216616,20.28801897475203,17.476126862968513
points230,15.465669225971622,16.44781745423897,17.582868705597804,13.47387710956697,10.435808879480467,14.959721590871965,14.878406655259536,16.019601091760556,16.84494035543412,14.432848066100759,15.49955724308893,16.84494035543412,14.270455837597332,14.277122081087425,18.758761618036406,20.668271550639112,12.236557393620108,11.697970343484917,15.371259110477034,17.68073950357391,13.422414666318046,15.49955724308893,11.96386509927519,16.84494035543412,10.807397441981408,10.640678650715765,11.206837967984775,10.018519963949725,12.123037568259713,13.169417130502795,18.640975531600734,9.439582866107191,12.347333735871068,12.45757246907972,21.133887891959628,10.671782602454671,9.439582866107191,21.133887891959628,8.307394333141106,15.49955724308893,16.84494035543412,15.49955724308893,13.4105590201282,16.84494035543412,18.640975531600734
points231,14.293477731286671,15.441019442260354,10.046639355830893,16.155333212634773,8.617343307834329,16.17861946273986,16.492499557236837,14.267572208113764,17.146778406725886,15.016526084918121,13.726945919689717,17.146778406725886,18.77571148502371,14.409993276820849,20.934857750992553,19.04052522513918,19.350073323031292,8.48521575895287,15.715136581859026,10.32998958551709,12.992703162775573,13.726945919689717,8.176454948242329,17.146778406725886,9.314989259837459,8.842780305217165,8.062216732749752,9.047205149489004,8.029266100665806,11.897500149122061,21.264440034025185,9.365114440500411,11.052235165099129,12.053857038677467,19.526870381022025,7.395691806908532,9.365114440500411,19.526870381022025,7.387672583579525,13.726945919689717,17.146778406725886,13.726945919689717,16.464470312987064,17.146778406725886,21.264440034025185
points232,11.51106398630906,17.17733047751825,15.160472496420724,21.67530925966344,5.545446453382875,19.071899449659323,15.476969301856553,15.387749994997078,19.4721284922967,12.275128128335073,14.860283302299862,19.4721284922967,13.950209406415185,10.70240223322856,22.398113868587238,18.966224000435837,14.214441124634762,3.976643469457465,20.728676960470825,11.888566382994334,11.757556696484546,14.860283302299862,2.550544817484224,19.4721284922967,13.42882267602695,3.791055885158451,2.4266159134224567,2.5805877126745793,3.8206835093394975,12.023747463678205,13.170978580779863,11.313787455182842,11.180783426533583,9.6018402035375,19.453515357999187,2.4247846271631084,11.313787455182842,19.453515357999187,8.337683439205769,14.860283302299862,19.4721284922967,14.860283302299862,14.113382288867339,19.4721284922967,13.170978580779863
points233,10.71459417684861,9.549293121788162,7.992293620657389,17.804051326558316,12.69462835416524,19.900104875274774,18.654404029492724,15.223750451945424,18.657873084072392,4.69769840514418,14.694357129644217,18.657873084072392,20.40837398660877,5.083762654916386,14.46332267216979,24.376757605899257,19.54454643116162,13.542805907408429,21.44059928751972,8.504963835255708,1.4133529613001605,14.694357129644217,15.165001034402145,18.657873084072392,0.0,14.01121873628698,11.71679267912907,12.106820204943185,14.138554219070095,25.38739476040427,8.737561037734135,27.89855785536131,24.78799267654474,26.90149850338145,3.910786909548195,13.082714214405977,27.89855785536131,3.910786909548195,13.240759324834345,15.273135967607528,13.511747636532775,15.273135967607528,11.281029122535625,13.511747636532775,8.737561037734135
points234,5.387328908448638,10.540826587613573,17.549131017983097,22.392910959936238,7.41490808233544,25.439636878340266,24.296061859907955,3.2883432433485256,27.19470312130251,12.817038286338702,2.618735451934111,27.19470312130251,8.89230636473204,12.818634807428431,21.39091971575654,16.645049566912345,10.971683642633769,10.568978233555066,19.791489995252483,14.651994332419,11.802176209820978,2.618735451934111,13.587583362485095,27.19470312130251,12.818034582869267,8.652079777946009,12.363389903298502,10.279083831337509,9.350797968699846,10.977912564328607,21.95216045870434,11.306315076319093,10.115887444139561,11.195217674982377,17.16190031812664,12.909535507312453,11.306315076319093,17.16190031812664,11.67149163293688,2.618735451934111,27.19470312130251,2.618735451934111,25.21187673858542,27.19470312130251,21.95216045870434
points235,21.419462578251412,20.139949754688146,11.874705639338993,9.622448168037149,10.270311242771534,8.768697274844559,8.291231922904323,22.124592641832113,10.654867529289232,17.02182913613789,21.676268855507185,10.654867529289232,18.292413110718137,16.54857313228727,17.929325901439697,16.151261487171922,16.09532704941612,9.745539166022919,10.407001536033277,13.619592838982811,15.201171821992522,21.676268855507185,9.905225345501867,10.654867529289232,12.147944328864284,9.81556071578181,9.198099781515502,9.879734585667924,10.32479835683369,15.806053614010583,13.984093396327465,12.035692449183724,15.03202478994383,13.88485585040633,16.674400467318257,8.833502341581221,12.035692449183724,16.674400467318257,9.258635980750547,21.676268855507185,10.654867529289232,21.676268855507185,7.0033917680268365,10.654867529289232,13.984093396327465
points236,14.537365708528876,21.89527607096945,17.230190549045904,20.22463743959603,5.472814923001474,15.925013684347315,12.48701204565736,15.884716395881677,18.21720290098284,18.101048015827438,15.363087952257104,18.21720290098284,13.097725991496596,17.32701204069505,23.601128386772636,15.013308231711118,11.275019731402217,4.774569179143629,15.795269061403875,16.795529781631316,18.118492823133217,15.363087952257104,3.0773577594683386,18.21720290098284,17.80510176687735,4.563552088155444,2.040167219972089,2.1393276065228455,5.17058449093074,18.28738296989744,10.082670135177658,15.671845818215113,17.55857813380674,15.949751342560964,15.550938672623491,2.443695873215002,15.671845818215113,15.550938672623491,7.422913157217464,15.363087952257104,18.21720290098284,15.363087952257104,11.781671747407,18.21720290098284,10.082670135177658
points237,22.76153654828899,18.791301773362086,14.56388201962645,6.44146179782419,11.827603462275965,7.373147901397034,7.28972162053425,21.121565007127337,9.265516064251065,15.99277478243155,20.661457878613245,9.265516064251065,14.285305355069196,15.014438275787967,15.00550561997995,15.5792838742473,14.098030760563484,11.163550013134406,9.543694892484464,13.108985813422727,15.098306226125914,20.661457878613245,12.760612722362971,9.265516064251065,14.864262936069066,10.490193225455993,11.905609428062277,11.789836277897715,11.233238053818257,14.23330224893206,14.2367866271343,13.63425082341206,13.430608915393838,12.626590592856736,16.109706801336948,11.715201248705739,13.63425082341206,16.109706801336948,9.771888628503177,20.661457878613245,9.265516064251065,20.661457878613245,8.201274712889042,9.265516064251065,14.2367866271343
points238,19.243415534130083,19.8249649313738,6.697620233635794,12.229974782758896,10.19328656199711,11.031449669133835,10.23625616179396,19.91375763499674,12.975122864852718,15.372923128988358,19.439461458173316,12.975122864852718,24.980672979240037,15.97074083215575,17.42749089294396,18.49202650123619,21.20452704792953,10.134814156910375,12.651981941539496,10.071448686765224,12.332522951776259,19.439461458173316,11.319693328258918,12.975122864852718,8.134396666087309,9.77076587515563,10.575549304372519,10.7699993553378,10.378099569180204,15.077913716729034,13.762009591110983,8.64640808650833,14.29061402643026,11.841187687909528,18.98535660812605,10.4082673128597,8.646408086508325,18.98535660812605,8.987585020587284,19.439461458173316,12.975122864852718,19.439461458173316,10.174164752178749,12.975122864852718,13.762009591110983
points239,12.154892174643738,14.562385815824413,16.585225417183132,18.34088782831189,7.33216285638754,18.402417703572585,18.87285441460108,13.7904453586659,20.319429862895593,12.519469191789412,13.244213891740127,20.319429862895593,15.012739135831774,13.04880776023421,23.074100716891625,22.471029892164992,13.420065176899017,8.321499750737818,18.61972176450761,15.80729716559778,12.791280029461708,13.244213891740127,7.303791489432528,20.319429862895593,10.90481627255014,6.627665361650114,6.2900852856823475,4.447310720145123,7.600609991016944,11.36137534407917,21.189676481699326,8.070508394689034,10.50633910511203,10.78807943841569,22.913688698409707,6.94349049265787,8.070508394689034,22.913688698409707,7.450577815925594,13.244213891740127,20.319429862895593,13.244213891740127,16.633439913731983,20.319429862895593,21.189676481699326
points240,23.007939726276213,20.522986375004827,13.579973027457012,8.082350030188605,10.54812806779824,7.116926703212322,7.785798788887322,22.391677549454435,10.008564383103481,17.285334171732345,21.946491416321898,10.008564383103481,15.035881697564788,16.732413253229776,14.882904364737836,14.5059636133296,14.678250573343055,9.471415852935303,10.12897306908738,13.236506802073853,15.685936767177367,21.946491416321898,11.995047393232918,10.008564383103481,14.713132244651353,9.805576670554789,11.172240901995607,12.039697696197258,10.517819618614393,16.056276039371994,11.893926102724734,14.242569553489664,15.286807696536409,13.834745102895212,15.050054921238798,10.884292842550702,14.24256955348966,15.050054921238798,7.616765036807943,21.946491416321898,10.008564383103481,21.946491416321898,6.476604907199636,10.008564383103481,11.893926102724734
points241,19.82901839395695,18.292507217495924,12.577912357044754,9.901110604973224,12.1002722689153,10.422513259989726,10.503227728737425,20.38638788377571,11.75420875216053,15.463979258530022,19.9176440604046,11.75420875216053,16.99184548064382,14.509973157158495,16.396321050400733,18.071602681590484,16.23396625854342,12.178311842686401,12.783349372916462,13.53469934388502,14.142499129866865,19.9176440604046,12.282826311719713,11.75420875216053,11.487883296440208,11.911739934920043,11.635150120879851,11.60370989524871,12.052521051466174,13.660022587980855,16.72477899445849,10.71754524783447,12.846880825888693,12.071340150744447,18.570286747668266,11.22771726263582,10.71754524783447,18.570286747668266,11.116028299927324,19.9176440604046,11.75420875216053,19.9176440604046,9.104807647327014,11.75420875216053,16.72477899445849
points242,19.34719090231064,16.233806158065477,15.793449196343543,8.666630182606921,14.488725316677177,10.923539335369146,10.996983110418316,17.223218161848976,12.030074673213655,14.606990413724583,16.717314134764376,12.030074673213655,12.442427422773044,14.50269926959703,14.41354724279985,17.03459287786187,13.6266307202249,14.273966432038943,10.951340915490702,12.94978923923753,14.429942898051072,16.717314134764376,15.172003802572874,12.030074673213655,14.942823167789706,12.974869135836503,13.911421927873644,13.30541388466111,13.771301636938643,11.72488255222748,17.623478938142576,13.381819731367628,10.876471490031616,12.426643116662108,17.54648292301886,13.764688061867329,13.381819731367631,17.54648292301886,11.592282214427344,16.717314134764376,12.030074673213655,16.717314134764376,13.725636107971246,12.030074673213655,17.623478938142576
points243,11.147538102516686,15.241242267955515,14.190807935809335,21.229966262645142,6.1910393984000995,19.449910148536222,16.768556437541395,13.349258108366884,19.86563603220475,12.298814224016354,12.79784367323575,19.86563603220475,15.863327189781055,12.33013181880532,25.07143785097322,20.85121804023312,14.487381671581952,6.201353357729778,18.04966153634808,14.045907248266907,11.799388601086887,12.79784367323575,3.2041477319356018,19.86563603220475,10.643541616949722,5.993971748327922,3.1264786606666886,3.4598205549467345,6.125889184362362,11.452127185269378,18.753762433596226,8.44158914175004,10.598744962994962,10.112680644133224,21.31450461812662,2.9125798992845384,8.44158914175004,21.31450461812662,9.924873584590948,12.79784367323575,19.86563603220475,12.79784367323575,16.248743047720364,19.86563603220475,18.753762433596226
points244,16.64931591502913,17.057299499336093,20.743062794212232,14.482084858620212,9.460997191037912,13.728912088433589,14.062018771204922,14.686455715685762,16.964684309421248,14.537613805114772,14.150750376133253,16.964684309421248,12.176760401454692,14.081004252284309,20.819442051235583,20.325556532431566,10.391173628275222,9.552449532753256,15.452726726450281,19.77788764507592,14.704162198494025,14.150750376133253,8.36133160756767,16.964684309421248,13.358613487357093,8.063676521584878,6.795168242467711,5.103504067825829,9.668028396129401,13.599834931339057,17.973045661686555,10.442777718415064,12.78559620650238,12.458390577529375,20.795537236889547,7.086149975237934,10.442777718415064,20.795537236889547,8.64166590253953,14.150750376133253,16.964684309421248,14.150750376133253,14.641803948082485,16.964684309421248,17.973045661686555
