,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24
points210,15.538846819057751,15.705141396536849,13.307057831987494,15.479892845237549,13.382985254974356,15.486504770423334,15.226361373624005,14.814340597018331,14.311731115395723,15.486504770423334,18.29870114973789,14.481847776453986,18.016266768649853,10.577285072132646,15.53719875421028,10.584439469001556,14.619162845219051,13.580451119086979,15.715677787383171,14.814340597018331,14.296236256769294,13.798556680571778,13.724398138139891,12.18825996715103
points211,17.459782717641865,15.305952426372395,16.673774741784733,16.893283435121187,14.848772761255512,11.692392858640373,12.829055586304882,18.064182954276983,15.19810961000962,11.692392858640373,20.85016292044423,14.824287806619946,14.173018657667198,6.434243397779903,22.63125710286524,7.754752699720948,10.833189068046542,14.356909521008166,14.218850792737724,18.064182954276983,18.107484593899482,8.418859984488401,10.328939105021101,14.855799749266573
points212,14.089559764805134,12.126500940950198,18.14808959295529,12.061970126782487,17.422829739470735,10.059790794703702,17.69207210820033,19.48731741423909,11.603113651393375,10.059790794703702,19.924898654881666,12.124690396807686,20.409303630993996,18.080697352988732,12.171017903625968,18.160239692499783,11.286862781372355,12.248093381657494,19.335370055899467,19.48731741423909,17.65078222687886,16.080840505274868,12.966655444668147,10.516086537808034
points213,20.0585439826432,13.075234303445415,15.182395414798595,15.22940504732256,22.254579282800975,13.152182669685034,13.837925979431578,16.624576406582023,15.732948783601872,13.152182669685034,16.169729688980116,14.939711181641986,15.217649256450601,7.887932481351699,22.1495308883515,5.794047196822339,13.154514980066836,14.74684553016851,15.980952581507362,16.624576406582023,15.770661878573675,2.2983228486616913,14.824586643043741,16.69440737631518
points214,9.367918070453515,7.44429566924307,24.631068935964567,6.471445633351568,18.147551103397728,2.628205568738912,21.472483044977338,25.74524210307588,12.446524567178775,2.628205568738912,15.864268120538147,12.248198440763261,17.745637641637856,14.044864992430028,13.84219051913241,16.072834001443823,4.98320506676468,11.96283494349073,25.25591886660217,25.74524210307588,23.99652215975787,17.820627747432766,13.921788678511154,3.6450773715133766
points215,19.765236494732555,14.313057786569244,15.16193607219818,14.779405386988886,20.259600186979497,12.372492795217152,13.489193418979927,16.60482730383121,16.486412279020286,12.372492795217152,15.473307734998736,15.604762294120231,15.211761027429757,3.8146083323315367,25.30708592315647,2.4963563619912046,11.278394606551165,15.881341626556218,16.457516982027517,16.60482730383121,17.659306933890935,1.0220715235750928,15.71289838576992,16.14592001930123
points216,16.342277124412554,16.46927241911955,15.250981434926002,12.706707823691461,12.443181006232363,11.380471087605489,16.24025178345501,16.69078148390148,14.87463811959333,11.380471087605493,18.130204152621005,15.295167466223374,22.823620021679393,14.941430016747198,15.808904323236355,15.70844146966443,10.326560082080194,15.154445117708569,18.652571687135502,16.69078148390148,18.61749575455476,14.87085277613675,14.84169843583956,11.647956329462824
points217,12.390526304594411,10.806446531626998,20.59159079467333,10.067578954164865,17.337728916734136,7.779617603262383,20.379921769946602,21.845993215654765,11.056430770135862,7.779617603262383,21.653011054916135,11.168960775368099,20.068600469616424,9.46929431718641,18.845374259021515,10.713429126574674,7.331548763927599,11.982419829676859,21.447495724786513,21.845993215654765,21.63250129284458,11.860413047819176,13.041962990978059,7.685887910167886
points218,16.901518084627607,14.648460403475578,17.42910255409112,13.330037975296426,14.63607103900894,10.02519785957448,15.28787956419298,18.793289791536026,14.940920857243054,10.02519785957448,19.56517439144385,14.46298682665547,22.810904501722337,12.062549361919945,18.23050352049111,12.3789016798297,9.5154221891834,14.920536564188797,17.992444611027285,18.793289791536026,19.43404867526595,10.762001427318458,13.150979587945008,12.414014768165558
points219,16.490684028107633,16.75538237402009,16.17049293726363,14.902883717447388,11.969357707923303,12.649426104565674,14.621549316228979,17.578372424377473,16.02840626441963,12.649426104565674,17.81404842289568,14.908080877520254,18.871824076484465,11.805493844586405,16.369303001868577,11.741078443977443,12.535064637197486,15.812386133526067,16.326749379917434,17.578372424377473,16.39424757360158,12.484189934719964,14.581204921678104,12.222372804498672
points220,13.916820696893438,12.133931874624754,22.240632741786808,10.063480397649107,15.952232106615746,4.8333067038554995,18.05530905145906,23.437789173619176,15.042499724878864,4.833306703855497,18.216839950046026,14.69479245259097,21.780690382055447,10.980529421568262,19.907547631443066,12.602348293359714,5.023152380000749,15.197305395245742,21.451836230571523,23.437789173619176,23.956308164599804,11.83745839909004,13.49282091477824,8.565875166292646
points221,20.592352660735827,21.75307536816131,9.666795507904647,22.736584866413327,8.401166831881929,19.43595266784139,6.411848141341764,11.300448871251053,17.547504539275106,19.43595266784139,14.155154401896898,16.873867214565667,10.319830032354645,11.512499122204858,15.322080870028383,11.558134799678513,19.559539106359946,16.39518910447546,8.030602913622767,11.300448871251053,9.322878827935542,13.5222391029383,15.086615667823589,20.980753906176993
points222,13.849005757649863,17.15183279490652,14.104354698892163,15.296413746939068,11.019306819166964,14.259058245137194,16.004269326402564,15.583959545922605,12.73379836792079,14.259058245137194,19.3829842252018,12.682449328173302,17.56780026725163,13.165828851219135,14.224663363777308,12.606230712109632,13.895205931799207,12.831303097115898,15.909988170692701,15.583959545922605,15.0250261916235,13.983463902352764,13.291124510665634,11.340674237276557
points223,20.64705085069127,20.58465589592056,13.262508216980741,21.66798518146347,9.645180612852098,16.55573001847606,7.28762157972428,14.771337508333563,17.67597116620267,16.55573001847606,16.322172592839628,16.965767125744872,12.88369055995241,12.636589659135732,16.425044484588874,12.136701825195127,17.234625737467503,16.522263551762766,9.162285030619353,14.771337508333563,11.663312949426107,11.417821971272895,13.525837948678136,20.22790877117186
points224,20.066789249070723,20.09562478934657,13.249786342357904,21.954512711459408,10.45596052791872,16.44459964265287,7.4874431457460435,14.759057269715127,16.816298437645138,16.44459964265287,17.928113549459436,15.823699498667233,12.610132681265158,11.10835230734221,18.066552338826902,10.657375001719414,16.668221932659794,15.83274459731922,8.858842978099169,14.759057269715127,12.233497976124786,9.545819555011164,12.784034081043394,20.21292779266664
points225,16.838532719019618,16.666911193449838,15.974003819264802,16.718140586513112,12.289880762574656,12.970198455897133,12.916076798845161,17.388704366289556,14.154077813318763,12.970198455897133,20.924917554335305,14.283150583478795,17.53278877338284,11.29065659559925,18.16472738856352,11.364974163583545,12.63997549512122,13.945786015204412,14.404332814191715,17.388704366289556,16.288636347443706,10.433763276035355,11.580448665523651,14.348996389754054
points226,21.063475324288763,16.90970319595739,12.13742545008905,16.23117594673619,13.15058930037671,15.437810530202299,11.679905779979652,13.685311647167056,18.250723943136997,15.437810530202299,13.813882183379292,18.50053478021956,23.235881769993828,12.515920864040378,15.362940222910236,11.72667281395532,14.160050567986547,19.32648285829534,14.920044340413142,13.685311647167056,14.75841349468594,11.75995863140725,20.39515351928495,16.82061957169494
points227,17.638248031453816,17.992235623922987,15.53737391928888,20.249648788364397,12.146072597447102,13.856948882786533,9.383998739426604,16.967231940360875,14.40242393534,13.856948882786533,20.579380346523447,14.39264932906283,12.981870720167477,12.129660475341,18.442678913318904,11.72200985844116,14.730188561354982,13.254101220149222,10.664349793094908,16.967231940360875,14.18446935057647,9.452958504686723,9.34666012669504,17.95715369802301
points228,19.64610985445177,13.752177246689838,13.907991898407433,16.33819801262585,21.371452192091635,14.285783201294135,12.90357270612366,15.394413420274745,14.947667905615567,14.285783201294135,17.048049605578676,14.041274913042878,14.359517813897458,6.471106146590002,23.184410918049853,4.486185422849497,13.812559141673107,13.965700698765126,14.806704462255642,15.394413420274745,15.10822471860128,1.2774070074341415,13.582403258371695,17.16467176301307
points229,17.414736884763037,12.825104401849929,19.707928726103376,11.896936512431214,16.744797709722842,7.549923485354356,15.468966347216616,20.993007206767434,17.431829310181136,7.549923485354356,16.61795362404443,16.906191306150287,21.501331193932465,11.496466090411152,19.436306545653487,11.651075932031834,7.2832907756593706,17.66761740880154,19.510146066687273,20.993007206767434,21.681081443782105,9.298378262479625,16.14872925060981,11.696878657263596
points230,16.44781745423897,15.465669225971622,17.365727419010803,16.019601091760556,13.47387710956697,11.388362644700639,13.4105590201282,18.7321147049757,14.432848066100759,11.388362644700639,20.668271550639112,14.277122081087425,17.582868705597804,10.435808879480467,18.758761618036406,11.697970343484917,11.052706658797808,13.422414666318046,15.144109051599454,18.7321147049757,17.88650153855819,11.96386509927519,10.807397441981408,14.292183115353373
points231,15.441019442260354,14.293477731286671,17.661792833092658,14.267572208113764,16.155333212634773,10.530500742525566,16.464470312987064,19.017902298343763,15.016526084918121,10.530500742525566,19.04052522513918,14.409993276820849,10.046639355830893,8.617343307834329,20.934857750992553,8.48521575895287,10.42638119133029,12.992703162775573,16.999565106855172,19.017902298343763,18.517008255424734,8.176454948242329,9.314989259837459,11.193976268751028
points232,17.17733047751825,11.51106398630906,15.448666190169053,15.387749994997078,21.67530925966344,13.12866399327088,14.113382288867339,16.88160367305069,12.275128128335073,13.12866399327088,18.966224000435837,10.70240223322856,15.160472496420724,5.545446453382875,22.398113868587238,3.976643469457465,13.13116197447256,11.757556696484546,15.813260088122039,16.88160367305069,15.794170785126282,2.550544817484224,13.42882267602695,15.803426331627264
points233,9.549293121788162,10.71459417684861,17.048599857316862,15.223750451945424,17.804051326558316,11.117893340680622,17.348437712643666,18.425996130037593,4.69769840514418,11.117893340680622,24.376757605899257,5.083762654916386,7.992293620657389,12.69462835416524,14.46332267216979,13.542805907408429,13.483214747867592,1.4133529613001605,15.98694098348547,18.425996130037593,15.439767763300297,15.165001034402145,0.0,16.82318530051402
points234,10.540826587613573,5.387328908448638,24.17301076615643,3.2883432433485256,22.392910959936238,0.7544465188900288,25.21187673858542,25.303085283178447,12.817038286338702,0.7544465188900308,16.645049566912345,12.818634807428431,17.549131017983097,7.41490808233544,21.39091971575654,10.568978233555066,0.0,17.731722740846205,0.0025381301224528495,3.561025806723376,0.0,13.587583362485098,14.261058299861114,2.568561480666695
points235,20.139949754688146,21.419462578251412,11.625867248634341,22.124592641832113,9.622448168037149,17.351825786057244,7.0033917680268365,13.191512032933765,17.02182913613789,17.351825786057244,16.151261487171922,16.54857313228727,11.874705639338993,10.270311242771534,17.929325901439697,9.745539166022919,17.373241581070815,15.201171821992522,8.678722753122836,13.191512032933765,11.523771728454536,9.905225345501867,12.147944328864284,20.61924885495111
points236,21.89527607096945,14.537365708528876,14.375929582468268,15.884716395881677,20.22463743959603,13.620830571601072,11.781671747407,15.846106790095378,18.101048015827438,13.620830571601072,15.013308231711118,17.32701204069505,17.230190549045904,5.472814923001474,23.601128386772636,4.774569179143629,12.563605761359353,18.118492823133217,15.286956368824525,15.846106790095378,16.365515913425376,3.0773577594683386,17.80510176687735,17.89190879563566
points237,18.791301773362086,22.76153654828899,10.586738467213255,21.121565007127337,6.44146179782419,18.18387865395749,8.201274712889042,12.188456290800637,15.99277478243155,18.18387865395749,15.5792838742473,15.014438275787967,14.56388201962645,11.827603462275965,15.00550561997995,11.163550013134406,18.322640008093227,15.098306226125914,9.740961918111957,12.188456290800637,10.568035268239134,12.760612722362971,14.864262936069066,19.05881128586533
