,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,dim52,dim53,dim54,dim55,dim56,dim57
points166,14.379961527621242,14.373093988870218,14.289071039640799,10.152108976435414,14.06990055841937,13.0165208665008,21.264249714068214,10.729923134553006,15.90645221875393,16.976797139095,18.793111468088767,17.93925880733187,11.499856178925917,13.193789282291139,12.785336493912983,11.483237826970045,10.87411403469483,16.09583086772385,19.02199031512081,11.689763660961978,16.74084677207255,10.727877518185778,9.867667455223762,15.775103982036862,8.777216550248442,16.848856133331665,11.409848351656777,18.670952339069885,10.935651836924105,21.722276469321557,11.009506398038322,9.466799295912045,10.984332527216697,8.777216550248445,8.826525531979215,12.96200014206265,11.985559138938456,19.577469110456263,21.722276469321557,11.113925255368116,12.793353417079848,20.708804072629306,13.849405275228936,21.558277994135533,18.391581726372053,10.260043929675026,9.946515817687995,10.148057097883974,9.760102122199726,10.635791620423813,17.64273891875976,18.93805209948593,19.933368605447065,17.336013562476747,21.558277994135533,11.32750471697822,10.148057097883974
points167,9.431236364285725,11.483054622369512,14.679897102032543,13.289729869504647,17.181762725662075,3.8006144259044357,25.906589460367083,13.178325928410398,17.62623574321204,16.562899519720645,15.634544315997747,11.032744335073806,13.358520408405381,4.336781201438782,1.9213494249534095,11.359899329852041,2.4466790479208838,19.101024856432097,14.777659849377581,12.104978841389418,18.45970906770491,12.725855545912792,13.036289279939956,17.500362096551783,0.5438079867494865,16.433640952904227,12.769575878419875,15.502330514353687,13.06134059013643,26.305497544468274,3.4139344923204904,13.451577679626332,0.0,28.25514349901796,12.589283251586604,8.83305026661714,23.453239730102567,1.6535943472288008,2.4330369346295155,14.353813727600178,18.12664468386362,0.0,11.184823713196614,21.918574854610732,25.715676397446476,13.854204777107146,12.749929782202438,2.477620063339763,13.089660932024573,14.066334191687401,15.569315309301846,14.781353919275661,26.22688184476474,15.255030954512273,21.918574854610732,17.089250336554038,2.477620063339763
points168,19.157497332349923,19.377108199093662,19.574596837177538,15.707544217783738,11.48509341729788,17.982906675077835,14.521388898712015,9.09607573531454,9.230767224029764,11.379251951462724,13.200589022929085,11.740565717455706,8.458469689332604,17.467717482412517,16.47281860132484,17.529733823288502,14.019872816574921,10.892429973506157,18.310187575010676,17.30512752448627,11.541611533820749,8.522422579676794,15.477992587370109,9.07816826698961,13.789970960348935,11.233492269807373,8.544058438144665,13.060627206923536,5.229530348018168,15.065283770680765,15.944266864593912,9.409965523597078,14.67278322045797,13.789970960348935,7.224082776994579,17.272607441963615,17.813140293686626,16.049383942705017,15.065283770680765,9.854522494727432,19.50594473394797,15.785034692009246,19.073001452630717,15.461644340378209,15.172256884382222,8.866982327424697,8.890080049351198,15.172757075079211,8.755285915575275,10.241140912266854,19.284548165872934,20.543111763223433,14.243884810579692,19.559916180990633,15.461644340378212,16.052196495456634,15.172757075079211
points169,17.902277965084863,16.577313682938428,17.487734841302597,14.232414431151042,13.965586120407204,14.758970530415324,20.02487081221823,10.264966281710574,12.136392411409428,13.589307255271176,14.68556654185787,14.11644038020461,10.056540159846403,13.864734317998227,12.753674762879667,15.785943710517305,9.001547322448554,13.803783274466797,17.355746011972133,15.088036947563989,13.77995623396333,10.28584390049053,13.988287936773824,11.993042936372921,9.026076130958792,13.45058284672966,11.24482830799729,14.550331857519824,8.625415023707482,20.498680650514945,13.561217808634225,10.589331698946527,12.02330918107177,9.026076130958792,7.60354852386161,18.084385876827206,15.279508352765069,21.570107331827437,20.498680650514945,11.13528026736003,16.584255885793453,19.38733268984869,15.964282115806862,16.762121936061483,20.30793989399187,10.19400565717585,9.682946145133497,12.746275259337999,9.4917221413066,11.442749184140515,18.270630843758894,20.163026320438213,18.951538679048806,17.781744600866595,16.762121936061483,15.148615841944201,12.746275259337999
points170,16.75448840873717,11.52995931615955,11.550122891295153,11.549035925737211,16.79158800502349,14.986379259104051,13.983687119961711,15.492079156808876,14.838632842310709,19.87743306714051,17.386858856219124,26.249741491479796,15.852081454951641,14.631332647764216,16.151374893166636,12.636436501099757,19.99206282803133,19.052251228828986,11.98517862460496,8.779894133231231,16.507082102405583,15.34491878299275,11.278396593619455,14.703885414208447,16.55188928081837,19.758725661062417,16.336569783573495,17.26022320067419,17.305091747864196,14.53442944738893,15.922845116643636,14.355691739732423,13.91178724621219,16.55188928081837,16.485695964216085,1.6121047938920272,14.47577018349987,10.525306197358425,14.53442944738893,15.909853284482942,13.867076200578623,13.4551289704301,8.018582704124462,11.793544666709607,9.060402480379159,14.907685088934242,14.555024345551358,15.150944900574144,14.570473201299457,15.99636225565483,12.573313583496427,11.266373669642592,14.084023025738693,12.680352737444187,11.793544666709607,0.0,13.723485458471622
points171,18.57875659281075,20.834737995570787,20.02836277173201,14.973953434502535,8.927920376016099,15.747565653950366,18.27624026415625,10.331201459351696,9.187040486376464,10.898698943006957,13.93907714183058,14.760883122372713,10.399284085169796,15.583031861413954,15.113699583724479,18.168214216553352,12.450495776352577,9.376720411584524,18.570940598498666,17.787210278217792,9.77495015084388,9.363636575023868,14.737153637881327,9.034302333931912,11.074158455251382,10.751409516075853,10.594940527615819,13.80146615641232,3.9647140906888425,18.772318337865908,14.607015293930807,8.700220295881445,13.119063823898761,11.074158455251382,8.740857342577854,16.11349225544762,16.590171850304657,18.154125215256812,18.772318337865908,10.72036944957118,19.54991321354496,18.662557680318827,20.230861371972853,16.392772282257635,16.778335049414537,9.534447555798767,9.735674251783454,13.81113314578134,9.51072961170571,10.538134654380194,18.071219306716134,19.023860191441678,17.53728097203362,18.711665793137485,16.392772282257635,14.31384122852929,13.81113314578134
points172,16.138423259159193,15.755354880376368,17.16569859409181,12.799301547512899,13.833528779204633,13.867272728305558,21.319641253954064,10.938914554146706,13.318346545354876,13.930354204026584,16.12824665961739,14.527602687865299,10.05778937805897,13.32348626179189,13.368223141128285,14.198152872576866,10.5667607460941,14.658493310965778,18.63924044393532,14.74590434342928,14.74872373676141,10.43238044596376,12.541015332741743,13.178759587087072,8.921884306022477,13.792715450864362,10.322771856007096,15.9976044615519,8.401394373587603,21.776962616149138,11.93252443651061,9.233254059476664,12.000964129305473,8.921884306022477,8.220528771196081,16.70499951906751,13.77169572070801,19.449780403369992,21.776962616149138,8.440584446262067,15.395767354245173,20.144168222902376,16.169358964223147,20.092874151589637,18.70612271500699,8.109663476101986,7.3890969632970345,11.087897794974525,7.666427370718669,8.417326363316365,18.459334439307042,19.54503849825929,20.25456452976727,17.63398234034804,20.092874151589637,14.846856710663879,11.087897794974525
points173,11.125962938886111,9.634071402974739,12.545692124252284,7.017940977406579,18.148258226118088,10.166945179510842,23.59619679604912,8.616477574866558,17.526415397180916,18.82309259424167,21.948202675166876,15.3670504006504,9.385488696341126,9.622832282023493,10.540718089571435,8.821804325186049,8.792792789201313,21.023681454316268,20.89598320864652,9.837590890096827,21.018451619116288,8.909692792955239,6.702532640502623,17.40022399222953,5.804005766466223,18.70102890419682,8.271744429302581,21.836087153791023,11.539805194384188,24.02452697151341,9.221565948676947,7.667857187970805,8.928328769494916,5.804005766466223,10.841929942057437,15.289058390375384,9.499159330877433,20.78405949212745,24.02452697151341,7.940209216853791,11.164434321324283,23.438430493747944,13.29634078567527,24.506608069006973,20.521576317303122,8.19071377795829,7.85418714972031,8.327530165316741,7.906645244804174,8.16544278026735,19.664129560660964,16.91935638341571,24.327222082351707,19.16940661929239,24.506608069006973,12.755056882380076,8.327530165316741
points174,15.955592232429733,15.055109505615656,16.352937986310735,11.274668791172163,14.6641097303429,13.297592951527056,21.115620824574172,8.395007831302587,13.20613446380993,14.791094346644424,17.663057622221977,14.923969106029917,8.723168004849702,11.662159426355903,11.640576443186355,14.501170606239285,8.493310909873175,15.38664020586418,21.05459707628228,13.882424205132182,14.114441994923073,8.36519904632857,11.001318603576738,13.066190300616539,7.971924320747681,14.656195589161465,8.935881077899264,17.537301190716907,8.207947033726224,21.57554031989435,11.678601999548054,7.366674054888954,10.501123484385788,7.971924320747681,7.84459607587527,16.68428188265096,13.382736753402089,21.724731331924644,21.57554031989435,8.036162871256648,15.508599796881633,20.823844311861926,16.346447865501023,19.123798111696267,20.82806181752658,7.558978913477158,6.955542977884867,10.829347441444265,6.905938828974593,8.187761988068901,19.764527744598418,19.921585119761126,21.156789761081026,19.71845482143164,19.123798111696267,14.93838273434227,10.829347441444265
points175,17.636072462755497,12.597350820063308,12.458615631396325,7.249614868359618,17.16025977994464,15.552875586351506,18.448266449723352,10.906698382497598,15.772099276323049,18.915309456331126,21.714982166093332,21.61958403699365,11.978052258905402,16.583114693288948,16.3949330814076,13.030925759970819,15.364064097416968,17.94232913976978,20.272807330853816,9.74508047390065,15.783677967358337,10.01456101340928,6.936495560851689,15.640323353637212,12.04369569987234,18.793539320392995,11.864659913496478,21.602124233441955,12.219281740906982,18.942153826489264,16.171741725652304,6.2134257645263995,14.35017821563832,12.04369569987234,11.560175629418854,9.88376311215394,14.09677311707767,15.206207704373334,18.942153826489264,9.948250023260412,12.928449125680528,17.774494669930835,12.674322642887507,15.94384107280775,13.79663062602855,8.48872733615061,8.951503803846592,15.40437782687031,8.343601360775358,9.391529371119596,17.768686933525398,16.199937747179757,16.842822524581507,18.055296652374782,15.94384107280775,7.087874956214834,15.40437782687031
points176,12.128001720437265,11.36847213657475,9.599284539207247,5.948125705200886,15.974053792562911,14.553464789617745,16.61856588338166,12.623385958710715,18.986868243791765,21.94343487053105,23.02515986430925,20.871394355338744,13.633048196482834,13.93099197712015,14.927207576005708,7.111867603017337,15.440721001477916,19.22017292116541,16.0591547454382,6.707315622499716,20.353320293102126,12.65933485106775,5.622147171559085,18.865325901073383,12.88823754756362,21.83130417179393,12.791442488869123,22.916472622734563,15.777854717279553,17.135753895602935,12.590516210321686,12.714058612611337,12.921326867955392,12.88823754756362,12.697762000193059,7.8614823333821375,10.830099515965928,14.591839499215336,17.135753895602935,14.657836090618279,9.695907405419316,16.85506741596349,9.41667237509605,22.072232791475027,13.718181039564714,13.778017695648469,13.57379443751505,11.757881935698357,13.4100417439359,15.19907102570032,15.412081591444037,15.060493612862011,17.23809203747814,15.388400421467402,22.072232791475027,6.986427415044605,11.757881935698357
points177,13.629393279008223,10.201143296538364,8.72787623532753,2.8261906984558385,18.908980900436397,14.415429268137588,19.90077176127983,9.148015165052719,20.429094500694724,22.8662848469928,26.167936413588926,17.69028087460868,10.90576492926435,14.199841807469637,13.276297151530594,7.694823361713079,10.008016715137352,20.434014384221577,21.786878557602844,5.781527936010394,20.544261388902836,9.424796186571841,2.469366215909195,20.312143199472796,8.714964935720346,22.757091858283257,10.316226047976915,26.069253578384448,14.641621002954743,20.376161960210112,12.900341829728365,7.554661581116495,12.430303572006771,8.714964935720346,10.511625906855338,13.663095445652964,10.422075444547762,19.069739509280538,20.376161960210112,10.68957135638959,8.245707844370976,19.827007820661954,10.456823044569457,22.480496762585126,19.27793341757381,9.336411814807557,9.748834410201242,12.073354346835234,9.334361944581072,10.978654979456904,18.319446514710037,17.2501998297875,19.455574976849395,18.64999460779883,22.480496762585126,11.274773231086904,12.073354346835234
points178,19.523323386839763,13.877263461077785,14.87228790679861,12.23107013546046,20.68967288923601,16.256070394563288,16.25444608558513,6.237377081874755,13.982568289574926,16.359151346953258,16.700271494376654,17.217468929645044,4.922034394515349,15.65106193719207,16.27345390371111,15.63331172465714,16.98250915199869,16.61141793508759,23.506577319488866,12.30937560608995,14.464987519397903,4.277195441568891,11.967169570273796,13.845095749607278,14.452389904246354,16.229244188203694,4.860487940182017,16.57145022401985,11.437088486956666,16.776271043778113,15.517678010464373,1.4843537918473189,13.608702729606367,14.452389904246354,7.108115880286499,12.191524189282982,15.332232728072462,13.078837000986857,16.776271043778113,2.7291871395653007,14.727873480245695,15.983370772947278,13.390371486093567,12.811858806147091,12.140336952266141,1.8336236643238992,2.2815638993642633,14.738393336424927,1.6658005513048706,2.306958792006987,23.786201269705046,20.659268042538844,15.262422999073417,23.84065281440696,12.811858806147091,12.251295791319345,14.738393336424927
points179,15.303330024747847,11.177132134478592,9.418093687391139,3.943117676223122,17.455104515129783,15.656520540106245,18.100353941828118,9.730954823701671,18.060842251886733,22.135321925760056,25.043553008617067,20.384490458117178,11.688404433726703,15.09502988190774,15.795965536783081,9.51496991159022,13.654978927725475,19.419136932093416,20.88796832059703,6.514817732854841,17.93556221162401,10.453676044790344,3.5973288726423163,17.936352088924963,11.546362334226124,22.02380206143881,11.585504482106517,24.94129092165133,13.86141216837386,18.598671870054716,14.803822009453302,8.757801316101213,14.509802085508325,11.54636233422612,12.346349829090647,10.970430645637382,12.792435392604325,16.405908294688736,18.598671870054716,11.252009539505394,10.627052903951453,17.497767710197305,11.171055276360443,19.821741121609634,15.545684105766698,9.908629831672966,10.128111587297498,14.011526803325575,9.777530723221728,10.979018651615371,17.06771536182371,15.41247966629723,18.27441137486412,17.612508613015724,19.821741121609634,8.382782397237063,14.011526803325575
