,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39
points173,8.616477574866558,11.125962938886111,20.89598320864652,10.166945179510842,23.59619679604912,9.385488696341126,9.634071402974739,7.940209216853791,18.148258226118088,15.3670504006504,15.289058390375384,21.023681454316268,12.545692124252284,20.778957517691865,8.19071377795829,11.984837577368705,7.85418714972031,17.526415397180916,20.778957517691865,7.906645244804174,9.622832282023493,8.909692792955239,8.16544278026735,7.90098559439488,8.271744429302581,8.821804325186049,10.540718089571435,17.40022399222953,7.667857187970805,9.221565948676947,8.821804325186049,17.40022399222953,8.792792789201313,10.841929942057437,19.664129560660964,16.91935638341571,5.804005766466223,19.16940661929239,18.772003379573178
points174,8.395007831302587,15.955592232429733,21.05459707628228,13.297592951527056,21.115620824574172,8.723168004849702,15.055109505615656,8.036162871256648,14.6641097303429,14.923969106029917,16.68428188265096,15.38664020586418,16.352937986310735,16.00635090255915,7.558978913477158,15.836810104215559,6.955542977884867,13.20613446380993,16.00635090255915,6.905938828974593,11.662159426355903,8.36519904632857,8.187761988068901,6.803647747369207,8.935881077899264,14.501170606239285,11.640576443186355,13.066190300616539,7.366674054888954,11.678601999548054,14.501170606239285,13.066190300616539,8.493310909873175,7.84459607587527,19.764527744598418,19.921585119761126,7.971924320747681,19.71845482143164,19.032042052096124
points175,10.906698382497598,17.636072462755497,20.272807330853816,15.552875586351506,18.448266449723352,11.978052258905402,12.597350820063308,9.948250023260412,17.16025977994464,21.61958403699365,9.88376311215394,17.94232913976978,12.458615631396325,20.076541149347047,8.48872733615061,11.896738129534787,8.951503803846592,15.772099276323049,20.076541149347047,8.343601360775358,16.583114693288948,10.01456101340928,9.391529371119596,9.18212138285162,11.864659913496478,13.030925759970819,16.3949330814076,15.640323353637212,6.2134257645263995,16.171741725652304,13.030925759970819,15.640323353637212,15.364064097416968,11.560175629418854,17.768686933525398,16.199937747179757,12.04369569987234,18.055296652374782,20.262410433187384
points176,12.623385958710715,12.128001720437265,16.0591547454382,14.553464789617745,16.61856588338166,13.633048196482834,11.36847213657475,14.657836090618279,15.974053792562911,20.871394355338744,7.8614823333821375,19.22017292116541,9.599284539207247,21.521818608948518,13.778017695648469,9.003816261253762,13.57379443751505,18.986868243791765,21.521818608948518,13.4100417439359,13.93099197712015,12.65933485106775,15.19907102570032,13.960599235168658,12.791442488869123,7.111867603017337,14.927207576005708,18.865325901073383,12.714058612611337,12.590516210321686,7.111867603017337,18.865325901073383,15.440721001477916,12.697762000193059,15.412081591444037,15.060493612862011,12.88823754756362,15.388400421467402,14.427097046171184
points177,9.148015165052719,13.629393279008223,21.786878557602844,14.415429268137588,19.90077176127983,10.90576492926435,10.201143296538364,10.68957135638959,18.908980900436397,17.69028087460868,13.663095445652964,20.434014384221577,8.72787623532753,23.133667945613553,9.336411814807557,8.122170849366427,9.748834410201242,20.429094500694724,23.133667945613553,9.334361944581072,14.199841807469637,9.424796186571841,10.978654979456904,10.114577817673846,10.316226047976915,7.694823361713079,13.276297151530594,20.312143199472796,7.554661581116495,12.900341829728365,7.694823361713079,20.312143199472796,10.008016715137352,10.511625906855338,18.319446514710037,17.2501998297875,8.714964935720346,18.64999460779883,19.114719903893672
points178,6.237377081874755,19.523323386839763,23.506577319488866,16.256070394563288,16.25444608558513,4.922034394515349,13.877263461077785,2.7291871395653007,20.68967288923601,17.217468929645044,12.191524189282982,16.61141793508759,14.87228790679861,18.90391529821527,1.8336236643238992,14.338765681870147,2.2815638993642633,13.982568289574926,18.90391529821527,1.6658005513048706,15.65106193719207,4.277195441568891,2.306958792006987,1.8612396838256784,4.860487940182017,15.63331172465714,16.27345390371111,13.845095749607278,1.4843537918473189,15.517678010464373,15.63331172465714,13.845095749607278,16.98250915199869,7.108115880286499,23.786201269705046,20.659268042538844,14.452389904246354,23.84065281440696,25.881056757473566
points179,9.730954823701671,15.303330024747847,20.88796832059703,15.656520540106245,18.100353941828118,11.688404433726703,11.177132134478592,11.252009539505394,17.455104515129783,20.384490458117178,10.970430645637382,19.419136932093416,9.418093687391139,21.77719532981324,9.908629831672966,8.820496820219747,10.128111587297498,18.060842251886733,21.77719532981324,9.777530723221728,15.09502988190774,10.453676044790344,10.979018651615371,10.60745619775826,11.585504482106517,9.51496991159022,15.795965536783081,17.936352088924963,8.757801316101213,14.803822009453302,9.514969911590216,17.936352088924963,13.654978927725475,12.346349829090647,17.06771536182371,15.41247966629723,11.546362334226124,17.612508613015724,18.47504602397866
points180,11.038744763995497,20.29449717131266,17.337096764444194,17.28533942235283,16.83678327460653,10.527134372708273,21.656786786310253,11.168732610070887,9.134690452355791,16.269355692633987,14.820734294363225,8.521916801297953,20.560593683193613,11.479805795422237,9.659444251127573,20.093896390221918,9.822645550297961,9.210667906617738,11.479805795422237,9.56560217206956,16.748248970071415,9.499958640369217,10.774467196825237,9.592044132769907,10.887728700822962,19.06393642669561,16.389715418575104,9.058004967383502,8.811833642029685,15.786733956896366,19.06393642669561,9.058004967383502,14.188618064076614,7.461198509177834,18.04020906630606,20.305608803332316,12.986865307987166,18.574203452470616,17.24814093665214
points181,9.519623983114263,17.47586567972435,17.776824567842585,11.688992697495188,21.418293062992703,9.326438783092378,15.46200173661674,9.960591120316396,16.86987473845598,5.81841968780658,25.21071906541178,14.963535212613829,18.455199889618537,15.703383863315072,10.082356066011956,17.963768905715227,9.34744927699154,12.77786821976561,15.703383863315072,9.510428710384852,12.284218874415103,9.34377254982228,10.789327474866397,9.58663811295627,9.381294855755733,17.146115363559062,9.14371140870967,12.636560755849791,10.784979691026486,12.050482448992124,17.146115363559062,12.636560755849791,5.993121011270218,9.940663883894594,19.34698323418182,17.822094276393827,5.784809765517734,18.731695972348447,16.786424075532263
points182,9.543646958637952,16.626058136312338,20.866308540070424,14.033140327187422,20.45735591935619,9.875898483578734,16.921446153386775,9.327153064999456,12.958991218965622,17.33888390454628,14.46723716356239,13.445938726223533,16.605175688148897,15.79758511750158,7.669561313555138,16.092011037624747,8.504632929107121,13.737377114451066,15.79758511750158,7.987503808823839,14.38755257446781,7.944824984976478,8.73291857860736,8.29016733808906,9.702823497363468,14.738871990720847,14.16200252920967,13.599124056964637,5.656661710381796,13.030522045200597,14.738871990720847,13.599124056964637,11.912566724409835,8.355800548303465,19.17015442310803,19.40954581223243,9.618432825173851,20.142345130624832,19.458661592655247
points183,11.797408787952065,16.060383213678406,17.092773152967176,14.594106272361385,16.95920745930749,12.823455160016207,11.862691769243412,12.797238626828138,17.19222555540261,25.813615537806882,4.599432677441445,18.706260935601087,10.569629447500347,21.31975433583067,11.318691473323272,9.985560562445245,11.420186768942264,17.27102846338634,21.31975433583067,11.063277419161752,14.038255419690865,11.196877309532573,12.133900328044668,11.795312978809061,12.909962321730818,10.826061129384398,15.290588397899391,17.14402408473884,9.340858970511402,14.931731577700196,10.826061129384398,17.14402408473884,16.90577251036288,12.60012164003747,16.374670127245587,15.158293427021388,13.553691015911019,16.86309079001524,17.272643331850265
points184,6.383022910809664,20.965702434462298,23.38224130063096,17.347834997515236,16.214691519263035,5.5010672258003455,14.892627187828106,3.41827043621646,19.619941522728322,17.227221275279522,13.209044463312202,15.555596688030642,15.765202653862968,18.042752838132277,2.260042268895655,15.24217018978094,2.711563915219061,12.77944663300836,18.042752838132277,2.178277396261674,16.713612768814844,5.0790665980704786,3.1697642609392505,2.514037109017114,5.892444751554439,16.859137929338097,16.959472299997742,12.63814419365832,2.0612636875890824,16.70957781914303,16.859137929338097,12.63814419365832,16.15983689002463,6.457965728862703,23.041798028000407,21.310479937738915,14.337020201461538,23.032074351289392,25.6482022231929
points185,11.293805305171569,17.442648262892902,17.76281306155447,14.034851944753367,13.422496705175138,8.716734154922854,10.448703493607987,5.938985191550829,24.71136168629133,15.481108867208906,10.119096015207889,20.176590065127314,13.13089923266634,20.918194276693153,5.894235890178141,12.576919566764492,5.332513576554048,16.713406436478763,20.918194276693153,5.755424578000684,12.835085526790321,9.075864294740292,6.410023342436356,5.83812551293809,8.286303898715847,14.315341131834614,13.46224251997593,16.58462697860731,7.2589403637647685,13.20722758763893,14.315341131834609,16.58462697860731,17.342662763754888,14.514473146624198,18.632831234310686,13.240815641384705,15.589080834512696,19.001845164515174,21.965985819194955
points186,7.001191788742398,20.66242512013545,22.518817739810743,18.075578406438012,15.662972715926198,5.938907478779894,15.483003626873085,4.489044762961305,18.181400468512464,16.9267858335196,14.42903791340786,14.94169649474671,15.328636040787465,17.966991945369703,3.054560700594995,14.800474890702931,3.347029564123782,12.529848580712848,17.966991945369703,2.9484728565416285,17.62410125871588,6.215315475760515,4.495735022770406,3.331931607476666,6.994087832369522,16.31383389367178,16.979333258049163,12.38775159542382,3.9857661550640375,17.159573011227817,16.31383389367178,12.38775159542382,15.05978045763261,5.9674837716167985,22.262313618240633,21.801762888669643,14.018216788366768,21.886321241463147,24.239455080490757
points187,10.661499618728405,15.694391703151469,18.874654798878247,13.193640450604692,22.55458447161507,10.973646520933965,16.18631454831616,10.063927795976667,12.7949051442393,17.23705906091163,14.978474108294284,14.210361905393784,16.038041181718306,15.92008492417142,9.388830207657268,15.518213963060104,8.867735330888777,13.854935791818209,15.92008492417142,8.767279246741893,12.598829623877377,10.520290394174467,9.909741387441317,8.755942976062704,11.169136341681142,13.356769701044906,12.821023044611438,13.717056959085683,8.66553450669136,12.304503487929164,13.356769701044906,13.717056959085683,9.58735621831805,8.81512863420257,17.929654589882524,18.949467609248217,7.4253756235142845,17.545337063309926,17.4405988555559
points188,11.602938914610261,14.856176861191683,14.66643558758941,14.141225741772635,17.38841250787144,11.523495894018357,16.514902059156924,14.314230883526191,11.40985592213804,19.357592391616045,8.607198334279985,13.868681711072103,15.025502323328936,15.925585061895704,13.445723370201486,14.493780026773157,13.020312057636561,15.19582632479098,15.925585061895704,12.881412255240903,13.325163148846991,10.679035315023151,14.473958011287511,13.067243978179272,11.71243442878936,12.333328657352896,13.449473972106597,15.062215951358526,12.80641403145254,10.85978774299384,12.333328657352896,15.062215951358526,14.856267771884433,6.6393461342355895,17.776254951519462,21.128803324611376,13.261383236675991,17.38526430961774,13.772249790000211
points189,12.314589107884313,15.056149373070934,19.951192595866882,12.492470716909844,21.525912698058132,12.862183520319455,11.624049031902134,8.931866913769543,19.135439443962476,20.199786071411847,12.009550415081616,18.954412475687285,12.379333671972379,20.647023063040137,8.427397439887665,11.816524783551786,7.899264309883114,16.329279112438194,20.647023063040137,7.834076545197989,12.365983491342758,12.511278703034796,9.303140084238697,8.244026756987177,13.502289073488107,11.711599861734122,12.350365811954871,16.199276861349553,8.183031734575287,12.284389876590817,11.711599861734122,16.199276861349553,10.174993234732359,14.058480801631326,15.704505988744373,13.697552655948545,7.782580274906092,15.53769499536614,19.79039790009847
points190,9.991553997590675,14.076922327141949,19.848449928438242,11.856706067202774,21.284917836482553,10.482945646981063,13.579623016569093,9.743225985389126,14.669717459049279,17.073134950506645,14.649134541765182,16.920917966471947,14.4153534741994,18.091172401844176,9.015669278502312,13.876463286723308,8.643830035223608,14.9373461652038,18.091172401844176,8.43688954973797,11.732512166241232,9.721049523069462,9.92927576390093,8.598996674675385,10.891490123631968,12.756591517798226,10.2573551312834,14.802912971403876,8.50922728164031,10.935889548794576,12.756591517798226,14.802912971403876,7.736475078014849,8.768763095496137,18.185424075533685,18.99590886634377,6.910267512597787,18.351263239827222,17.576143914093944
points191,13.765281336430606,19.809406293682553,13.688808145184149,19.024855430686603,13.407836453847219,12.94379435728727,18.78254374236558,14.402816906388574,10.550260613462905,17.174946486502876,10.594695338932416,11.510685057492188,15.350289111679265,14.624951002135662,13.043187067059298,14.822382336982741,12.876485474728876,13.396204766427363,14.624951002135662,12.624131827867977,18.536807512942794,12.121345921828535,14.040462273184875,12.660481036607635,12.59300196700175,13.878279454004804,18.313200084261513,13.256865654377913,12.261630186568915,16.27023472266904,13.878279454004804,13.256865654377913,18.661178457393778,9.470754624665883,16.151448781379795,18.292770932554326,16.715581132788266,15.930889396225341,14.326374581300085
