,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30
points204,19.4490813022263,19.47982923317559,14.576121053953372,16.738352191496958,18.246456424730347,13.815111972863654,9.294686561415258,11.71598893025509,18.532245344962025,10.996706637023594,13.917020687572041,17.719964824698767,9.14229107891938,11.971181427391691,17.719964824698767,9.14229107891938,17.881684294985757,16.743304792315577,10.868011528684091,11.304863995822187,14.536774554468343,18.49893551678504,16.37825651938459,17.536103348830547,17.719964824698767,11.655117310349068,9.693560281475067,9.14229107891938,20.447624209964232,15.97766448122912
points205,19.85296661740872,20.684752613194394,16.290884940596595,14.563234359826986,19.395184070886778,12.765543691761987,8.090366161558185,9.974589705946057,18.13911773447517,10.009920075784184,10.060270033996495,18.64522010885838,7.9341369637182,10.568419900517135,18.64522010885838,7.9341369637182,19.13021648516042,17.23869334222865,10.404286702081142,10.338455269027108,12.786822937510717,16.42860999946971,17.147530351304724,15.983067531325005,18.64522010885838,9.988308756095574,10.263673648569673,7.9341369637182,16.33080229972126,15.6156484759219
points206,17.729855977209976,13.791306040669747,11.619893792383797,18.449667657775358,11.657948578455734,16.992748019291952,15.224020422841692,8.8526620040844,21.313597444642106,7.521544718480973,18.95636119021144,15.216395590855416,15.090499799733424,22.212255924377338,15.216395590855416,15.090499799733424,11.367003625471597,12.952625859440973,7.163583674043236,7.646626628879927,17.553664936155197,18.554618894518345,12.344748261784016,18.14780239371595,15.216395590855416,15.101964256702914,11.38634186961263,15.090499799733424,14.20887997743459,13.350339210076498
points207,8.00509184062961,8.04448956893901,6.47203804700837,21.597273168066824,8.42254875857496,21.818242175642457,24.402542418766124,9.715328849291083,18.457945522766543,12.823378655497482,15.421264884484003,3.813273298960208,24.29823980161062,19.604612797444872,3.8132732989602096,24.29823980161062,10.654680413742216,7.585551983739161,10.484038264123134,10.741332960973399,22.807157009118754,22.618517927903056,8.17694569248324,22.82625755343434,3.8132732989602096,24.325477203412714,12.21558784134492,24.29823980161062,11.387252622671827,8.010562704640373
points208,17.442814552688404,13.324577747649542,9.881144048505682,19.109233118479963,10.390761149533418,18.653252820698665,15.300916868507034,5.83962491571858,23.399855238085404,4.561539250571914,13.86190540631712,14.717004010033007,15.167641029995696,24.136817873752527,14.717004010033003,15.1676410299957,15.33850363330332,14.292691054817158,5.114401318658759,4.688492749472485,19.3280946109838,16.56113164919697,12.853255017653478,16.91874572498375,14.717004010033003,16.160788343998114,8.83370938199477,15.1676410299957,15.690965798075043,13.097493628174226
points209,16.455454748782934,10.95441872585687,12.71263566412667,18.050484437656625,14.790545429498335,16.198274706869608,18.73478407214888,17.97271216602592,11.819588537969311,18.038217008296485,19.942702072322263,10.370320639075688,18.61243926942321,14.74611833679908,10.370320639075688,18.61243926942321,5.058808496954785,14.722370925907917,17.2634393610934,17.794864150633448,16.43849950710181,13.600197511373949,14.617570661135991,14.385350945949167,10.370320639075688,13.99679479811058,19.319180077925118,18.61243926942321,7.307308816410466,14.241599871598897
points210,15.538846819057751,15.479892845237549,14.619162845219051,15.86143757838649,15.705141396536849,12.805452903710323,15.226361373624005,10.577285072132646,15.53719875421028,10.584439469001556,18.016266768649853,12.18825996715103,15.092848202468668,13.382985254974356,12.18825996715103,15.092848202468668,10.719539033340444,14.311731115395723,10.010289268674573,11.144572216223814,14.492849526183797,18.29870114973789,14.481847776453986,16.09883587404267,12.18825996715103,16.653825333750902,5.045240466786398,15.092848202468668,23.990971456549865,13.580451119086979
points211,17.459782717641865,16.893283435121187,10.833189068046542,18.86376245272274,15.305952426372395,16.648924010643448,12.829055586304882,6.434243397779903,22.63125710286524,7.754752699720948,14.173018657667198,14.855799749266573,12.687911067227123,14.848772761255512,14.855799749266573,12.687911067227123,17.73299730080996,15.19810961000962,6.439283884895606,7.836423888702145,18.35651319715815,20.85016292044423,14.824287806619946,19.469772554995863,14.855799749266573,14.866242746094485,5.887639003160793,12.687911067227123,22.00032019020907,14.356909521008166
points212,14.089559764805134,12.061970126782487,11.286862781372355,19.94467806051482,12.126500940950198,18.30276528042066,17.69207210820033,18.080697352988732,12.171017903625968,18.160239692499783,20.409303630993996,10.516086537808034,17.566408038561843,17.422829739470735,10.516086537808034,17.566408038561843,9.219636023824384,11.603113651393375,17.865376526129797,18.40482909218425,17.893529894098393,19.924898654881666,12.124690396807686,19.602185604433476,10.516086537808034,18.207685410231022,17.274961499143338,17.566408038561843,12.258799437563896,12.248093381657494
points213,20.0585439826432,15.22940504732256,13.154514980066836,16.699336063723266,13.075234303445415,15.170143180926457,13.837925979431578,7.887932481351699,22.1495308883515,5.794047196822339,15.217649256450601,16.69440737631518,13.699992999331998,22.254579282800975,16.69440737631518,13.699992999331998,14.00843607263824,15.732948783601872,6.557717694725575,6.555087682063217,15.987552627795086,16.169729688980116,14.939711181641986,15.539903413453718,16.69440737631518,13.363840658091323,10.071528084919088,13.699992999331998,15.620309233331497,14.74684553016851
points214,9.367918070453515,6.471445633351568,4.98320506676468,24.939504304872923,7.44429566924307,25.831031119391156,21.472483044977338,14.044864992430028,13.84219051913241,16.072834001443823,17.745637641637856,3.6450773715133766,21.358853164427657,18.147551103397728,3.6450773715133766,21.358853164427657,8.972998264987408,12.446524567178775,15.504638201573153,14.65554995502573,24.326541515318922,15.864268120538147,12.248198440763261,16.78540782035931,3.6450773715133766,23.262176158197136,16.20282690220614,21.358853164427657,8.229798288273358,11.96283494349073
points215,19.765236494732555,14.779405386988886,11.278394606551165,18.421635296660963,14.313057786569244,15.95997636839229,13.489193418979927,3.8146083323315367,25.30708592315647,2.4963563619912046,15.211761027429757,16.14592001930123,13.35015031787919,20.259600186979497,16.14592001930123,13.35015031787919,14.30449383888431,16.486412279020286,2.4302822714504213,2.785296091413781,17.90217183969595,15.473307734998736,15.604762294120231,15.199007802113673,16.14592001930123,12.989705492475169,6.198819038355062,13.35015031787919,17.79350921299344,15.881341626556218
points216,16.342277124412554,12.706707823691461,10.326560082080194,20.83797114656433,16.46927241911955,16.96490370298536,16.24025178345501,14.941430016747198,15.808904323236355,15.70844146966443,22.823620021679393,11.647956329462824,16.10996613150626,12.443181006232363,11.647956329462824,16.10996613150626,8.282163456418992,14.87463811959333,13.716804482787252,15.730523946343915,18.87353843899769,18.130204152621005,15.295167466223374,17.10094471692646,11.647956329462824,14.75609762675709,13.846715175521544,16.10996613150626,15.147477107601059,15.154445117708569
points217,12.390526304594411,10.067578954164865,7.331548763927599,22.038066998449565,10.806446531626998,20.612602202439604,20.379921769946602,9.46929431718641,18.845374259021515,10.713429126574674,20.068600469616424,7.685887910167886,20.262813937080438,17.337728916734136,7.685887910167884,20.262813937080438,10.247773393614338,11.056430770135862,8.893904301902298,9.502460561757415,21.930008743645534,21.653011054916135,11.168960775368099,20.972203272576063,7.685887910167884,20.10446938719128,9.59170257547959,20.262813937080438,16.351738578952574,11.982419829676859
points218,16.901518084627607,13.330037975296426,9.5154221891834,21.365995333181637,14.648460403475578,18.337808249569846,15.28787956419298,12.062549361919945,18.23050352049111,12.3789016798297,22.810904501722337,12.414014768165558,15.15456222400684,14.63607103900894,12.414014768165558,15.15456222400684,9.694789317276888,14.940920857243054,11.48560832978743,13.006719964702976,19.70132124822691,19.56517439144385,14.46298682665547,19.138621083061558,12.414014768165558,15.455940572310462,11.034423425142307,15.15456222400684,18.648008896098553,14.920536564188797
points219,16.490684028107633,14.902883717447388,12.535064637197486,18.720901662526696,16.75538237402009,15.679440317327774,14.621549316228979,11.805493844586405,16.369303001868577,11.741078443977443,18.871824076484465,12.222372804498672,14.486110845738837,11.969357707923303,12.222372804498672,14.486110845738837,11.112555395156107,16.02840626441963,11.497177799290935,11.920551296878378,16.61971437179542,17.81404842289568,14.908080877520254,17.227669378257676,12.222372804498672,14.614709264545644,7.395128703593613,14.486110845738837,22.59079683185985,15.812386133526067
points220,13.916820696893438,10.063480397649107,5.023152380000749,25.73327807126359,12.133931874624754,23.59724289760323,18.05530905145906,10.980529421568262,19.907547631443066,12.602348293359714,21.780690382055447,8.565875166292646,17.930801274650193,15.952232106615746,8.565875166292646,17.930801274650193,9.57925512707178,15.042499724878864,11.346692709831931,12.511467996094757,24.285774465152365,18.216839950046026,14.69479245259097,18.274875356381592,8.565875166292646,18.50817161061319,11.230484197794413,17.930801274650193,17.404188549555155,15.197305395245742
points221,20.592352660735827,22.736584866413327,19.559539106359946,11.407527145345421,21.75307536816131,8.804624980073582,6.411848141341764,11.512499122204858,15.322080870028383,11.558134799678513,10.319830032354645,20.980753906176993,6.25027571400052,8.401166831881929,20.980753906176993,6.25027571400052,17.067626211286026,17.547504539275106,11.144173857694174,11.270923201326749,9.451094510286742,14.155154401896898,16.873867214565667,13.836940740788767,20.980753906176993,7.848527297759433,10.175037081439445,6.25027571400052,15.639884277393474,16.39518910447546
points222,13.849005757649863,15.296413746939068,13.895205931799207,16.726872980168476,17.15183279490652,14.048867796294708,16.004269326402564,13.165828851219135,14.224663363777308,12.606230712109632,17.56780026725163,11.340674237276557,15.873232471064206,11.019306819166964,11.340674237276554,15.873232471064206,10.751096705913849,12.73379836792079,12.099582336035297,12.502701311282177,15.231662362816795,19.3829842252018,12.682449328173302,18.336702365783943,11.340674237276554,15.531773248333867,8.014451797237939,15.873232471064206,21.441410581432358,12.831303097115898
points223,20.64705085069127,21.66798518146347,17.234625737467503,14.207616069094783,20.58465589592056,11.722317655397932,7.28762157972428,12.636589659135732,16.425044484588874,12.136701825195127,12.88369055995241,20.22790877117186,7.128837003580354,9.645180612852098,20.22790877117186,7.128837003580354,17.080996496080758,17.67597116620267,12.389582258244559,12.522195523694151,11.823716152759104,16.322172592839628,16.965767125744872,15.721972300387575,20.22790877117186,8.571560992036472,11.133864894424564,7.128837003580354,17.674488065890966,16.522263551762766
points224,20.066789249070723,21.954512711459408,16.668221932659794,14.308553571272189,20.09562478934657,11.834893772948012,7.4874431457460435,11.10835230734221,18.066552338826902,10.657375001719414,12.610132681265158,20.21292779266664,7.329294661960789,10.45596052791872,20.21292779266664,7.329294661960789,18.230298270790477,16.816298437645138,10.372541656060632,10.323703984428883,12.401742819750861,17.928113549459436,15.823699498667233,17.40180867000247,20.21292779266664,9.511437423438696,10.244939410860528,7.329294661960789,17.719699235167447,15.83274459731922
points225,16.838532719019618,16.718140586513112,12.63997549512122,18.166079213331514,16.666911193449838,15.354494903773514,12.916076798845161,11.29065659559925,18.16472738856352,11.364974163583545,17.53278877338284,14.348996389754054,12.775209294553346,12.289880762574656,14.348996389754054,12.775209294553346,14.271999206994458,14.154077813318763,10.62762372644931,11.914374875012529,16.512650695629812,20.924917554335305,14.283150583478795,19.400048603099876,14.348996389754054,13.97054679779745,8.228631197163777,12.775209294553346,22.637092484403194,13.945786015204412
points226,21.063475324288763,16.23117594673619,14.160050567986547,17.460921057260105,16.90970319595739,12.854780627750928,11.679905779979652,12.515920864040378,15.362940222910236,11.72667281395532,23.235881769993828,16.82061957169494,11.53510317020965,13.15058930037671,16.820619571694948,11.53510317020965,6.629594755608144,18.250723943136997,10.476002436409761,12.383790444737405,14.961382994940752,13.813882183379292,18.50053478021956,12.467951381001646,16.820619571694948,11.831549501066696,9.28159918832158,11.53510317020965,17.947204238071986,19.32648285829534
